Time,Channel A
(ms),(V)

-0.02901000,-0.86959440
-0.02837000,-0.87972650
-0.02773000,-0.88937040
-0.02709000,-0.89754940
-0.02645000,-0.90432450
-0.02581000,-0.91000090
-0.02517000,-0.91421250
-0.02453000,-0.91702020
-0.02389000,-0.91817990
-0.02325000,-0.91787470
-0.02261000,-0.91622670
-0.02197000,-0.91311380
-0.02133000,-0.90829190
-0.02069000,-0.90176090
-0.02005000,-0.89388720
-0.01941000,-0.88485370
-0.01877000,-0.87380590
-0.01813000,-0.86111030
-0.01749000,-0.84725490
-0.01685000,-0.83169040
-0.01621000,-0.81447800
-0.01557000,-0.79580060
-0.01493000,-0.77602460
-0.01429000,-0.75484480
-0.01365000,-0.73220010
-0.01301000,-0.70845670
-0.01237000,-0.68306530
-0.01173000,-0.65645310
-0.01109000,-0.62880340
-0.01045000,-0.59993280
-0.00981000,-0.56971960
-0.00917000,-0.53865170
-0.00853000,-0.50666830
-0.00789000,-0.47364730
-0.00725000,-0.43940550
-0.00661000,-0.40437020
-0.00597000,-0.36848050
-0.00533000,-0.33173620
-0.00469000,-0.29444260
-0.00405000,-0.25598930
-0.00341000,-0.21698660
-0.00277000,-0.17743460
-0.00213000,-0.13733330
-0.00149000,-0.09662160
-0.00085000,-0.05536058
-0.00021000,-0.01355022
0.00043000,0.02850429
0.00107000,0.07123020
0.00171000,0.11389510
0.00235000,0.15680410
0.00299000,0.20007940
0.00363000,0.24329360
0.00427000,0.28656880
0.00491000,0.32923370
0.00555000,0.37159340
0.00619000,0.41401410
0.00683000,0.45612960
0.00747000,0.49769590
0.00811000,0.53834650
0.00875000,0.57850890
0.00939000,0.61751150
0.01003000,0.65565970
0.01067000,0.69295330
0.01131000,0.72914820
0.01195000,0.76387830
0.01259000,0.79696040
0.01323000,0.82918790
0.01387000,0.85970640
0.01451000,0.88851590
0.01515000,0.91592150
0.01579000,0.94167910
0.01643000,0.96597190
0.01707000,0.98800620
0.01771000,1.00833200
0.01835000,1.02700900
0.01899000,1.04397700
0.01963000,1.05893100
0.02027000,1.07168800
0.02091000,1.08267500
0.02155000,1.09231900
0.02219000,1.09964300
0.02283000,1.10501400
0.02347000,1.10867600
0.02411000,1.11038500
0.02475000,1.11008000
0.02539000,1.10812700
0.02603000,1.10416000
0.02667000,1.09848300
0.02731000,1.09115900
0.02795000,1.08212500
0.02859000,1.07138300
0.02923000,1.05923600
0.02987000,1.04507600
0.03051000,1.02957200
0.03115000,1.01205500
0.03179000,0.99307230
0.03243000,0.97274700
0.03307000,0.95095680
0.03371000,0.92751850
0.03435000,0.90267650
0.03499000,0.87667470
0.03563000,0.84951320
0.03627000,0.82100890
0.03691000,0.79103980
0.03755000,0.75991090
0.03819000,0.72798850
0.03883000,0.69496750
0.03947000,0.66103090
0.04011000,0.62599570
0.04075000,0.59010590
0.04139000,0.55336160
0.04203000,0.51576280
0.04267000,0.47761470
0.04331000,0.43885620
0.04395000,0.39930420
0.04459000,0.35975220
0.04523000,0.31965090
0.04587000,0.27948850
0.04651000,0.23908200
0.04715000,0.19867550
0.04779000,0.15796380
0.04843000,0.11755730
0.04907000,0.07739494
0.04971000,0.03729362
0.05035000,-0.00219733
0.05099000,-0.04150517
0.05163000,-0.08020265
0.05227000,-0.11810660
0.05291000,-0.15540020
0.05355000,-0.19159520
0.05419000,-0.22717980
0.05483000,-0.26197090
0.05547000,-0.29584640
0.05611000,-0.32892850
0.05675000,-0.36060670
0.05739000,-0.39136940
0.05803000,-0.42078920
0.05867000,-0.44874420
0.05931000,-0.47590560
0.05995000,-0.50190740
0.06059000,-0.52644430
0.06123000,-0.54933320
0.06187000,-0.57112340
0.06251000,-0.59175390
0.06315000,-0.61067540
0.06379000,-0.62849820
0.06443000,-0.64461200
0.06507000,-0.65956600
0.06571000,-0.67317730
0.06635000,-0.68532370
0.06699000,-0.69545580
0.06763000,-0.70448930
0.06827000,-0.71242410
0.06891000,-0.71810050
0.06955000,-0.72286140
0.07019000,-0.72597430
0.07083000,-0.72798850
0.07147000,-0.72823270
0.07211000,-0.72713400
0.07275000,-0.72457050
0.07339000,-0.72060300
0.07403000,-0.71553700
0.07467000,-0.70900600
0.07531000,-0.70082710
0.07595000,-0.69148840
0.07659000,-0.68105110
0.07723000,-0.66920990
0.07787000,-0.65590380
0.07851000,-0.64149900
0.07915000,-0.62593460
0.07979000,-0.60957670
0.08043000,-0.59205910
0.08107000,-0.57338180
0.08171000,-0.55360570
0.08235000,-0.53297530
0.08299000,-0.51179540
0.08363000,-0.48915070
0.08427000,-0.46601760
0.08491000,-0.44166390
0.08555000,-0.41737110
0.08619000,-0.39222390
0.08683000,-0.36652730
0.08747000,-0.34022030
0.08811000,-0.31397440
0.08875000,-0.28711810
0.08939000,-0.25995670
0.09003000,-0.23285620
0.09067000,-0.20545060
0.09131000,-0.17773980
0.09195000,-0.15002900
0.09259000,-0.12262340
0.09323000,-0.09546190
0.09387000,-0.06836146
0.09451000,-0.04150517
0.09515000,-0.01495407
0.09579000,0.01159703
0.09643000,0.03784295
0.09707000,0.06384473
0.09771000,0.08899198
0.09835000,0.11358990
0.09899000,0.13788260
0.09963000,0.16138190
0.10027000,0.18451490
0.10091000,0.20715960
0.10155000,0.22919400
0.10219000,0.25006870
0.10283000,0.27069920
0.10347000,0.29023100
0.10411000,0.30915250
0.10475000,0.32721950
0.10539000,0.34418770
0.10603000,0.36060670
0.10667000,0.37586600
0.10731000,0.39027070
0.10795000,0.40327160
0.10859000,0.41572310
0.10923000,0.42701500
0.10987000,0.43720820
0.11051000,0.44624160
0.11115000,0.45411540
0.11179000,0.46119570
0.11243000,0.46711630
0.11307000,0.47163300
0.11371000,0.47535630
0.11435000,0.47816400
0.11499000,0.47987300
0.11563000,0.48042240
0.11627000,0.47956790
0.11691000,0.47761470
0.11755000,0.47474590
0.11819000,0.47083960
0.11883000,0.46571250
0.11947000,0.45948670
0.12011000,0.45246740
0.12075000,0.44453260
0.12139000,0.43549910
0.12203000,0.42561110
0.12267000,0.41456340
0.12331000,0.40296640
0.12395000,0.39057590
0.12459000,0.37696460
0.12523000,0.36286510
0.12587000,0.34760580
0.12651000,0.33179720
0.12715000,0.31507310
0.12779000,0.29786070
0.12843000,0.28003790
0.12907000,0.26197090
0.12971000,0.24329360
0.13035000,0.22406690
0.13099000,0.20459610
0.13163000,0.18451490
0.13227000,0.16418960
0.13291000,0.14355910
0.13355000,0.12262340
0.13419000,0.10144350
0.13483000,0.08026368
0.13547000,0.05902280
0.13611000,0.03759880
0.13675000,0.01611377
0.13739000,-0.00531022
0.13803000,-0.02679525
0.13867000,-0.04797510
0.13931000,-0.06921598
0.13995000,-0.09039582
0.14059000,-0.11102630
0.14123000,-0.13165690
0.14187000,-0.15198220
0.14251000,-0.17236850
0.14315000,-0.19183940
0.14379000,-0.21137120
0.14443000,-0.22998750
0.14507000,-0.24866480
0.14571000,-0.26618250
0.14635000,-0.28339490
0.14699000,-0.30011900
0.14763000,-0.31623280
0.14827000,-0.33173620
0.14891000,-0.34614090
0.14955000,-0.35999630
0.15019000,-0.37299720
0.15083000,-0.38599810
0.15147000,-0.39759510
0.15211000,-0.40864280
0.15275000,-0.41877500
0.15339000,-0.42811360
0.15403000,-0.43659780
0.15467000,-0.44422740
0.15531000,-0.45100250
0.15595000,-0.45692310
0.15659000,-0.46205020
0.15723000,-0.46595660
0.15787000,-0.46906950
0.15851000,-0.47132790
0.15915000,-0.47279270
0.15979000,-0.47303690
0.16043000,-0.47248760
0.16107000,-0.47108370
0.16171000,-0.46882530
0.16235000,-0.46540730
0.16299000,-0.46143990
0.16363000,-0.45667900
0.16427000,-0.45100250
0.16491000,-0.44453260
0.16555000,-0.43745230
0.16619000,-0.42951750
0.16683000,-0.42048400
0.16747000,-0.41090120
0.16811000,-0.40040280
0.16875000,-0.38911100
0.16939000,-0.37751400
0.17003000,-0.36506240
0.17067000,-0.35206150
0.17131000,-0.33851130
0.17195000,-0.32410660
0.17259000,-0.30939670
0.17323000,-0.29444260
0.17387000,-0.27887820
0.17451000,-0.26276440
0.17515000,-0.24610130
0.17579000,-0.22913300
0.17643000,-0.21222570
0.17707000,-0.19470810
0.17771000,-0.17688530
0.17835000,-0.15906250
0.17899000,-0.14099550
0.17963000,-0.12286750
0.18027000,-0.10425120
0.18091000,-0.08557390
0.18155000,-0.06695761
0.18219000,-0.04858547
0.18283000,-0.02990814
0.18347000,-0.01129185
0.18411000,0.00701926
0.18475000,0.02539140
0.18539000,0.04351940
0.18603000,0.06158635
0.18667000,0.07879879
0.18731000,0.09607227
0.18795000,0.11273540
0.18859000,0.12939850
0.18923000,0.14581740
0.18987000,0.16132080
0.19051000,0.17633590
0.19115000,0.19104590
0.19179000,0.20545060
0.19243000,0.21900080
0.19307000,0.23230690
0.19371000,0.24500260
0.19435000,0.25684380
0.19499000,0.26844080
0.19563000,0.27918330
0.19627000,0.28937650
0.19691000,0.29895930
0.19755000,0.30799280
0.19819000,0.31623280
0.19883000,0.32386240
0.19947000,0.33033230
0.20011000,0.33625290
0.20075000,0.34138010
0.20139000,0.34589680
0.20203000,0.34955900
0.20267000,0.35236670
0.20331000,0.35462510
0.20395000,0.35602890
0.20459000,0.35688340
0.20523000,0.35688340
0.20587000,0.35602890
0.20651000,0.35462510
0.20715000,0.35236670
0.20779000,0.34900970
0.20843000,0.34559160
0.20907000,0.34107490
0.20971000,0.33570360
0.21035000,0.33008820
0.21099000,0.32355720
0.21163000,0.31647690
0.21227000,0.30860320
0.21291000,0.30011900
0.21355000,0.29132970
0.21419000,0.28199100
0.21483000,0.27210300
0.21547000,0.26166570
0.21611000,0.25092320
0.21675000,0.23963130
0.21739000,0.22803430
0.21803000,0.21588790
0.21867000,0.20319220
0.21931000,0.19043550
0.21995000,0.17719050
0.22059000,0.16388440
0.22123000,0.15002900
0.22187000,0.13617360
0.22251000,0.12176890
0.22315000,0.10766930
0.22379000,0.09295938
0.22443000,0.07824946
0.22507000,0.06353953
0.22571000,0.04889065
0.22635000,0.03418073
0.22699000,0.01922666
0.22763000,0.00451674
0.22827000,-0.00982696
0.22891000,-0.02398755
0.22955000,-0.03839229
0.23019000,-0.05279702
0.23083000,-0.06665242
0.23147000,-0.08020265
0.23211000,-0.09375286
0.23275000,-0.10675370
0.23339000,-0.11951050
0.23403000,-0.13196200
0.23467000,-0.14410840
0.23531000,-0.15564440
0.23595000,-0.16669210
0.23659000,-0.17712940
0.23723000,-0.18762780
0.23787000,-0.19751580
0.23851000,-0.20679340
0.23915000,-0.21558280
0.23979000,-0.22406690
0.24043000,-0.23139130
0.24107000,-0.23847160
0.24171000,-0.24469740
0.24235000,-0.25031280
0.24299000,-0.25543990
0.24363000,-0.25965150
0.24427000,-0.26361890
0.24491000,-0.26673180
0.24555000,-0.26929530
0.24619000,-0.27124850
0.24683000,-0.27240820
0.24747000,-0.27295760
0.24811000,-0.27295760
0.24875000,-0.27210300
0.24939000,-0.27094330
0.25003000,-0.26899010
0.25067000,-0.26642660
0.25131000,-0.26331370
0.25195000,-0.25965150
0.25259000,-0.25513470
0.25323000,-0.25006870
0.25387000,-0.24469740
0.25451000,-0.23877680
0.25515000,-0.23194070
0.25579000,-0.22492140
0.25643000,-0.21729180
0.25707000,-0.20935700
0.25771000,-0.20087280
0.25835000,-0.19183940
0.25899000,-0.18225650
0.25963000,-0.17206340
0.26027000,-0.16162600
0.26091000,-0.15057830
0.26155000,-0.13959170
0.26219000,-0.12799460
0.26283000,-0.11609240
0.26347000,-0.10394600
0.26411000,-0.09149449
0.26475000,-0.07849361
0.26539000,-0.06549272
0.26603000,-0.05249184
0.26667000,-0.03924681
0.26731000,-0.02594073
0.26795000,-0.01208533
0.26859000,0.00170904
0.26923000,0.01525925
0.26987000,0.02880947
0.27051000,0.04266488
0.27115000,0.05652028
0.27179000,0.07007050
0.27243000,0.08362072
0.27307000,0.09723197
0.27371000,0.11047700
0.27435000,0.12378310
0.27499000,0.13647880
0.27563000,0.14947970
0.27627000,0.16193120
0.27691000,0.17407760
0.27755000,0.18567460
0.27819000,0.19727160
0.27883000,0.20856350
0.27947000,0.21930600
0.28011000,0.22974330
0.28075000,0.23993650
0.28139000,0.24951930
0.28203000,0.25885800
0.28267000,0.26758630
0.28331000,0.27582630
0.28395000,0.28370010
0.28459000,0.29108550
0.28523000,0.29786070
0.28587000,0.30408640
0.28651000,0.30970180
0.28715000,0.31482890
0.28779000,0.31934570
0.28843000,0.32355720
0.28907000,0.32721950
0.28971000,0.33033230
0.29035000,0.33289590
0.29099000,0.33484910
0.29163000,0.33625290
0.29227000,0.33710740
0.29291000,0.33771780
0.29355000,0.33710740
0.29419000,0.33655810
0.29483000,0.33515430
0.29547000,0.33344520
0.29611000,0.33088170
0.29675000,0.32807400
0.29739000,0.32471700
0.29803000,0.32074950
0.29867000,0.31647690
0.29931000,0.31141090
0.29995000,0.30603960
0.30059000,0.30011900
0.30123000,0.29358810
0.30187000,0.28681300
0.30251000,0.27948850
0.30315000,0.27155370
0.30379000,0.26337470
0.30443000,0.25489060
0.30507000,0.24610130
0.30571000,0.23682360
0.30635000,0.22717980
0.30699000,0.21759700
0.30763000,0.20770900
0.30827000,0.19751580
0.30891000,0.18677330
0.30955000,0.17603080
0.31019000,0.16528830
0.31083000,0.15454570
0.31147000,0.14380320
0.31211000,0.13281660
0.31275000,0.12152470
0.31339000,0.11017180
0.31403000,0.09887997
0.31467000,0.08758812
0.31531000,0.07629628
0.31595000,0.06524857
0.31659000,0.05395672
0.31723000,0.04297006
0.31787000,0.03192236
0.31851000,0.02117985
0.31915000,0.01043733
0.31979000,0.00000000
0.32043000,-0.01043733
0.32107000,-0.02056948
0.32171000,-0.03021332
0.32235000,-0.03979614
0.32299000,-0.04913480
0.32363000,-0.05816828
0.32427000,-0.06720176
0.32491000,-0.07599109
0.32555000,-0.08417005
0.32619000,-0.09210486
0.32683000,-0.09973449
0.32747000,-0.10650960
0.32811000,-0.11297950
0.32875000,-0.11920530
0.32939000,-0.12512590
0.33003000,-0.13049710
0.33067000,-0.13562430
0.33131000,-0.13983580
0.33195000,-0.14380320
0.33259000,-0.14716020
0.33323000,-0.15002900
0.33387000,-0.15283670
0.33451000,-0.15478990
0.33515000,-0.15649890
0.33579000,-0.15735340
0.33643000,-0.15820800
0.33707000,-0.15851310
0.33771000,-0.15820800
0.33835000,-0.15735340
0.33899000,-0.15625480
0.33963000,-0.15478990
0.34027000,-0.15283670
0.34091000,-0.15057830
0.34155000,-0.14746540
0.34219000,-0.14404740
0.34283000,-0.14069030
0.34347000,-0.13641770
0.34411000,-0.13165690
0.34475000,-0.12683490
0.34539000,-0.12115850
0.34603000,-0.11554310
0.34667000,-0.10962250
0.34731000,-0.10339670
0.34795000,-0.09686575
0.34859000,-0.09009064
0.34923000,-0.08301035
0.34987000,-0.07538072
0.35051000,-0.06750695
0.35115000,-0.05957213
0.35179000,-0.05169836
0.35243000,-0.04376354
0.35307000,-0.03558458
0.35371000,-0.02679525
0.35435000,-0.01806696
0.35499000,-0.00927763
0.35563000,-0.00054933
0.35627000,0.00817896
0.35691000,0.01696829
0.35755000,0.02569658
0.35819000,0.03448592
0.35883000,0.04321421
0.35947000,0.05200354
0.36011000,0.06048769
0.36075000,0.06866664
0.36139000,0.07715079
0.36203000,0.08532976
0.36267000,0.09326456
0.36331000,0.10113830
0.36395000,0.10876800
0.36459000,0.11584830
0.36523000,0.12317270
0.36587000,0.13025300
0.36651000,0.13678400
0.36715000,0.14294870
0.36779000,0.14917450
0.36843000,0.15485090
0.36907000,0.16022220
0.36971000,0.16528830
0.37035000,0.17011020
0.37099000,0.17432170
0.37163000,0.17859430
0.37227000,0.18195140
0.37291000,0.18536940
0.37355000,0.18817710
0.37419000,0.19043550
0.37483000,0.19269390
0.37547000,0.19409770
0.37611000,0.19525740
0.37675000,0.19611190
0.37739000,0.19635610
0.37803000,0.19635610
0.37867000,0.19580680
0.37931000,0.19470810
0.37995000,0.19354840
0.38059000,0.19183940
0.38123000,0.18988620
0.38187000,0.18732260
0.38251000,0.18396560
0.38315000,0.18054750
0.38379000,0.17688530
0.38443000,0.17267370
0.38507000,0.16785180
0.38571000,0.16302990
0.38635000,0.15741450
0.38699000,0.15173800
0.38763000,0.14581740
0.38827000,0.13959170
0.38891000,0.13306070
0.38955000,0.12604140
0.39019000,0.11865600
0.39083000,0.11102630
0.39147000,0.10315260
0.39211000,0.09466842
0.39275000,0.08618427
0.39339000,0.07770012
0.39403000,0.06891079
0.39467000,0.05987732
0.39531000,0.05059969
0.39595000,0.04126102
0.39659000,0.03192236
0.39723000,0.02227851
0.39787000,0.01269570
0.39851000,0.00280770
0.39915000,-0.00701926
0.39979000,-0.01690725
0.40043000,-0.02679525
0.40107000,-0.03643910
0.40171000,-0.04632710
0.40235000,-0.05621510
0.40299000,-0.06610309
0.40363000,-0.07623523
0.40427000,-0.08612324
0.40491000,-0.09576708
0.40555000,-0.10510580
0.40619000,-0.11438340
0.40683000,-0.12372200
0.40747000,-0.13275550
0.40811000,-0.14154480
0.40875000,-0.15027310
0.40939000,-0.15875730
0.41003000,-0.16699730
0.41067000,-0.17487110
0.41131000,-0.18250070
0.41195000,-0.18988620
0.41259000,-0.19721060
0.41323000,-0.20398570
0.41387000,-0.21076080
0.41451000,-0.21729180
0.41515000,-0.22321240
0.41579000,-0.22913300
0.41643000,-0.23419900
0.41707000,-0.23932610
0.41771000,-0.24414810
0.41835000,-0.24805440
0.41899000,-0.25202180
0.41963000,-0.25568410
0.42027000,-0.25879700
0.42091000,-0.26166570
0.42155000,-0.26416820
0.42219000,-0.26618250
0.42283000,-0.26758630
0.42347000,-0.26868500
0.42411000,-0.26953950
0.42475000,-0.27014990
0.42539000,-0.27014990
0.42603000,-0.26953950
0.42667000,-0.26868500
0.42731000,-0.26758630
0.42795000,-0.26618250
0.42859000,-0.26416820
0.42923000,-0.26190980
0.42987000,-0.25940730
0.43051000,-0.25629440
0.43115000,-0.25287640
0.43179000,-0.24921410
0.43243000,-0.24524670
0.43307000,-0.24073000
0.43371000,-0.23590810
0.43435000,-0.23084200
0.43499000,-0.22547080
0.43563000,-0.21979430
0.43627000,-0.21356850
0.43691000,-0.20740380
0.43755000,-0.20117800
0.43819000,-0.19440290
0.43883000,-0.18732260
0.43947000,-0.17999820
0.44011000,-0.17261270
0.44075000,-0.16498310
0.44139000,-0.15710930
0.44203000,-0.14917450
0.44267000,-0.14099550
0.44331000,-0.13251140
0.44395000,-0.12372200
0.44459000,-0.11468860
0.44523000,-0.10596030
0.44587000,-0.09717093
0.44651000,-0.08838160
0.44715000,-0.07934812
0.44779000,-0.07031465
0.44843000,-0.06128117
0.44907000,-0.05224769
0.44971000,-0.04321421
0.45035000,-0.03442488
0.45099000,-0.02539140
0.45163000,-0.01660207
0.45227000,-0.00787378
0.45291000,0.00085452
0.45355000,0.00927763
0.45419000,0.01751762
0.45483000,0.02569658
0.45547000,0.03387555
0.45611000,0.04181036
0.45675000,0.04943999
0.45739000,0.05706961
0.45803000,0.06439406
0.45867000,0.07147435
0.45931000,0.07824946
0.45995000,0.08502457
0.46059000,0.09155553
0.46123000,0.09778131
0.46187000,0.10339670
0.46251000,0.10907320
0.46315000,0.11413920
0.46379000,0.11896110
0.46443000,0.12347790
0.46507000,0.12768950
0.46571000,0.13196200
0.46635000,0.13562430
0.46699000,0.13873710
0.46763000,0.14154480
0.46827000,0.14435260
0.46891000,0.14667200
0.46955000,0.14832000
0.47019000,0.15002900
0.47083000,0.15143280
0.47147000,0.15228740
0.47211000,0.15283670
0.47275000,0.15283670
0.47339000,0.15259260
0.47403000,0.15228740
0.47467000,0.15143280
0.47531000,0.15033420
0.47595000,0.14893030
0.47659000,0.14691610
0.47723000,0.14465770
0.47787000,0.14239940
0.47851000,0.13983580
0.47915000,0.13678400
0.47979000,0.13336590
0.48043000,0.12994780
0.48107000,0.12628560
0.48171000,0.12207400
0.48235000,0.11755730
0.48299000,0.11304060
0.48363000,0.10821860
0.48427000,0.10315260
0.48491000,0.09778131
0.48555000,0.09241005
0.48619000,0.08673360
0.48683000,0.08105716
0.48747000,0.07544176
0.48811000,0.06952117
0.48875000,0.06353953
0.48939000,0.05761895
0.49003000,0.05169836
0.49067000,0.04547258
0.49131000,0.03955199
0.49195000,0.03332621
0.49259000,0.02710044
0.49323000,0.02087466
0.49387000,0.01470992
0.49451000,0.00872829
0.49515000,0.00280770
0.49579000,-0.00305185
0.49643000,-0.00897244
0.49707000,-0.01495407
0.49771000,-0.02056948
0.49835000,-0.02624592
0.49899000,-0.03161718
0.49963000,-0.03698843
0.50027000,-0.04205451
0.50091000,-0.04712058
0.50155000,-0.05194250
0.50219000,-0.05621510
0.50283000,-0.06012147
0.50347000,-0.06408887
0.50411000,-0.06775109
0.50475000,-0.07116917
0.50539000,-0.07428205
0.50603000,-0.07708976
0.50667000,-0.07989746
0.50731000,-0.08191168
0.50795000,-0.08362072
0.50859000,-0.08526871
0.50923000,-0.08667257
0.50987000,-0.08783227
0.51051000,-0.08838160
0.51115000,-0.08868679
0.51179000,-0.08899198
0.51243000,-0.08868679
0.51307000,-0.08813746
0.51371000,-0.08697775
0.51435000,-0.08557390
0.51499000,-0.08417005
0.51563000,-0.08191168
0.51627000,-0.07965331
0.51691000,-0.07708976
0.51755000,-0.07428205
0.51819000,-0.07086398
0.51883000,-0.06750695
0.51947000,-0.06353953
0.52011000,-0.05902280
0.52075000,-0.05450606
0.52139000,-0.04998932
0.52203000,-0.04486221
0.52267000,-0.03949095
0.52331000,-0.03387555
0.52395000,-0.02795495
0.52459000,-0.02142399
0.52523000,-0.01495407
0.52587000,-0.00842311
0.52651000,-0.00195319
0.52715000,0.00482192
0.52779000,0.01214637
0.52843000,0.01947081
0.52907000,0.02685629
0.52971000,0.03418073
0.53035000,0.04150517
0.53099000,0.04889065
0.53163000,0.05652028
0.53227000,0.06384473
0.53291000,0.07123020
0.53355000,0.07910398
0.53419000,0.08673360
0.53483000,0.09411909
0.53547000,0.10144350
0.53611000,0.10876800
0.53675000,0.11615340
0.53739000,0.12347790
0.53803000,0.13055820
0.53867000,0.13733330
0.53931000,0.14380320
0.53995000,0.15033420
0.54059000,0.15625480
0.54123000,0.16162600
0.54187000,0.16669210
0.54251000,0.17151400
0.54315000,0.17548140
0.54379000,0.17883850
0.54443000,0.18195140
0.54507000,0.18451490
0.54571000,0.18622390
0.54635000,0.18762780
0.54699000,0.18817710
0.54763000,0.18793300
0.54827000,0.18677330
0.54891000,0.18482010
0.54955000,0.18225650
0.55019000,0.17883850
0.55083000,0.17462690
0.55147000,0.16980500
0.55211000,0.16388440
0.55275000,0.15741450
0.55339000,0.15002900
0.55403000,0.14185000
0.55467000,0.13281660
0.55531000,0.12262340
0.55595000,0.11188090
0.55659000,0.10003970
0.55723000,0.08758812
0.55787000,0.07428205
0.55851000,0.06073184
0.55915000,0.04602191
0.55979000,0.03076266
0.56043000,0.01464888
0.56107000,-0.00225837
0.56171000,-0.01977599
0.56235000,-0.03784295
0.56299000,-0.05621510
0.56363000,-0.07544176
0.56427000,-0.09521775
0.56491000,-0.11554310
0.56555000,-0.13678400
0.56619000,-0.15820800
0.56683000,-0.17969300
0.56747000,-0.20172730
0.56811000,-0.22406690
0.56875000,-0.24726100
0.56939000,-0.27069920
0.57003000,-0.29444260
0.57067000,-0.31818600
0.57131000,-0.34223460
0.57195000,-0.36652730
0.57259000,-0.39082000
0.57323000,-0.41511280
0.57387000,-0.43940550
0.57451000,-0.46400340
0.57515000,-0.48890650
0.57579000,-0.51319930
0.57643000,-0.53749200
0.57707000,-0.56154060
0.57771000,-0.58528400
0.57835000,-0.60902740
0.57899000,-0.63191630
0.57963000,-0.65419480
0.58027000,-0.67598500
0.58091000,-0.69716480
0.58155000,-0.71724600
0.58219000,-0.73671680
0.58283000,-0.75508900
0.58347000,-0.77236240
0.58411000,-0.78872040
0.58475000,-0.80343030
0.58539000,-0.81728570
0.58603000,-0.82973720
0.58667000,-0.84072390
0.58731000,-0.85036770
0.58795000,-0.85824150
0.58859000,-0.86422310
0.58923000,-0.86928920
0.58987000,-0.87209700
0.59051000,-0.87325660
0.59115000,-0.87295140
0.59179000,-0.87069310
0.59243000,-0.86703090
0.59307000,-0.86135440
0.59371000,-0.85403000
0.59435000,-0.84524070
0.59499000,-0.83455910
0.59563000,-0.82210760
0.59627000,-0.80770290
0.59691000,-0.79183320
0.59755000,-0.77407150
0.59819000,-0.75484480
0.59883000,-0.73366500
0.59947000,-0.71132540
0.60011000,-0.68758200
0.60075000,-0.66212960
0.60139000,-0.63527330
0.60203000,-0.60701320
0.60267000,-0.57704400
0.60331000,-0.54597620
