Time,Channel A
(ms),(V)

1.17659368,0.29596850
1.17691368,0.29709770
1.17723368,0.29822690
1.17755368,0.29920350
1.17787368,0.30002750
1.17819368,0.30057680
1.17851368,0.30115660
1.17883368,0.30143130
1.17915368,0.30170600
1.17947368,0.30170600
1.17979368,0.30143130
1.18011368,0.30115660
1.18043368,0.30088200
1.18075368,0.30057680
1.18107368,0.29975280
1.18139368,0.29889830
1.18171368,0.29792170
1.18203368,0.29694510
1.18235368,0.29569380
1.18267368,0.29444260
1.18299368,0.29319130
1.18331368,0.29163490
1.18363368,0.28998690
1.18395368,0.28830840
1.18427368,0.28647720
1.18459368,0.28467670
1.18491368,0.28272350
1.18523368,0.28077030
1.18555368,0.27851190
1.18587368,0.27616200
1.18619368,0.27362900
1.18651368,0.27097380
1.18683368,0.26831870
1.18715368,0.26554160
1.18747368,0.26261180
1.18779368,0.25952940
1.18811368,0.25644700
1.18843368,0.25324260
1.18875368,0.25003810
1.18907368,0.24668110
1.18939368,0.24320200
1.18971368,0.23969240
1.19003368,0.23606070
1.19035368,0.23242900
1.19067368,0.22867520
1.19099368,0.22489090
1.19131368,0.22098450
1.19163368,0.21707820
1.19195368,0.21317180
1.19227368,0.20911280
1.19259368,0.20493180
1.19291368,0.20075080
1.19323368,0.19653920
1.19355368,0.19223610
1.19387368,0.18774990
1.19419368,0.18356880
1.19451368,0.17923520
1.19483368,0.17477950
1.19515368,0.17029330
1.19547368,0.16568500
1.19579368,0.16122930
1.19611368,0.15662100
1.19643368,0.15201270
1.19675368,0.14740440
1.19707368,0.14264350
1.19739367,0.13791310
1.19771367,0.13315230
1.19803367,0.12842190
1.19835367,0.12381360
1.19867367,0.11920530
1.19899367,0.11444440
1.19931367,0.10968350
1.19963367,0.10495320
1.19995367,0.10034490
1.20027367,0.09573656
1.20059367,0.09097568
1.20091367,0.08624531
1.20123367,0.08148442
1.20155367,0.07687613
1.20187367,0.07214576
1.20219367,0.06753746
1.20251367,0.06292917
1.20283367,0.05844295
1.20315367,0.05383465
1.20347367,0.04910428
1.20379367,0.04461806
1.20411367,0.04016236
1.20443367,0.03555406
1.20475367,0.03106784
1.20507367,0.02645955
1.20539367,0.02200385
1.20571367,0.01754814
1.20603367,0.01321451
1.20635367,0.00888089
1.20667367,0.00442518
1.20699367,0.00009156
1.20731367,-0.00421155
1.20763367,-0.00854518
1.20795367,-0.01287881
1.20827367,-0.01705985
1.20859367,-0.02124088
1.20891367,-0.02545244
1.20923367,-0.02963347
1.20955367,-0.03369243
1.20987367,-0.03787347
1.21019367,-0.04193243
1.21051367,-0.04583880
1.21083367,-0.04986725
1.21115367,-0.05377362
1.21147367,-0.05771050
1.21179367,-0.06146428
1.21211367,-0.06537065
1.21243367,-0.06927702
1.21275367,-0.07306131
1.21307367,-0.07669301
1.21339367,-0.08032472
1.21371367,-0.08380383
1.21403367,-0.08731346
1.21435367,-0.09063997
1.21467367,-0.09414960
1.21499367,-0.09750663
1.21531367,-0.10071110
1.21563367,-0.10391550
1.21595367,-0.10699790
1.21627367,-0.11004970
1.21659367,-0.11313210
1.21691367,-0.11621450
1.21723367,-0.11926630
1.21755367,-0.12207400
1.21787367,-0.12472910
1.21819367,-0.12750630
1.21851367,-0.13016140
1.21883367,-0.13269450
1.21915367,-0.13519700
1.21947367,-0.13757740
1.21979367,-0.13980530
1.22011367,-0.14218570
1.22043367,-0.14456620
1.22075367,-0.14664140
1.22107367,-0.14874720
1.22139367,-0.15097510
1.22171367,-0.15308090
1.22203367,-0.15503400
1.22235367,-0.15683460
1.22267367,-0.15866570
1.22299367,-0.16046630
1.22331367,-0.16214480
1.22363367,-0.16382340
1.22395367,-0.16537980
1.22427367,-0.16675310
1.22459367,-0.16830960
1.22491367,-0.16968290
1.22523367,-0.17096470
1.22555367,-0.17221600
1.22587367,-0.17331460
1.22619367,-0.17459640
1.22651367,-0.17569510
1.22683367,-0.17667170
1.22715367,-0.17752620
1.22747367,-0.17835020
1.22779367,-0.17920470
1.22811367,-0.17987610
1.22843367,-0.18045600
1.22875367,-0.18100530
1.22907367,-0.18155460
1.22939367,-0.18198190
1.22971367,-0.18240910
1.23003367,-0.18283640
1.23035367,-0.18311110
1.23067367,-0.18338570
1.23099367,-0.18350780
1.23131367,-0.18350780
1.23163367,-0.18350780
1.23195367,-0.18350780
1.23227367,-0.18338570
1.23259367,-0.18323310
1.23291367,-0.18295850
1.23323367,-0.18268380
1.23355367,-0.18240910
1.23387367,-0.18213450
1.23419367,-0.18182930
1.23451367,-0.18127990
1.23483367,-0.18085270
1.23515367,-0.18030340
1.23547367,-0.17960140
1.23579367,-0.17889950
1.23611367,-0.17822810
1.23643367,-0.17752620
1.23675367,-0.17667170
1.23707367,-0.17569510
1.23739367,-0.17471850
1.23771367,-0.17374190
1.23803367,-0.17291790
1.23835367,-0.17194130
1.23867367,-0.17081210
1.23899367,-0.16983550
1.23931367,-0.16901150
1.23963367,-0.16788230
1.23995367,-0.16675310
1.24027367,-0.16577660
1.24059367,-0.16452530
1.24091367,-0.16327400
1.24123367,-0.16214480
1.24155367,-0.16089360
1.24187367,-0.15948970
1.24219367,-0.15823850
1.24251367,-0.15698720
1.24283367,-0.15573600
1.24315367,-0.15433210
1.24347367,-0.15292820
1.24379367,-0.15167700
1.24411367,-0.15027310
1.24443367,-0.14889980
1.24475367,-0.14749600
1.24507367,-0.14593950
1.24539367,-0.14441360
1.24571367,-0.14300970
1.24603367,-0.14148380
1.24635367,-0.13995790
1.24667367,-0.13827940
1.24699367,-0.13672290
1.24731367,-0.13519700
1.24763367,-0.13351850
1.24795367,-0.13184000
1.24827367,-0.13016140
1.24859367,-0.12848290
1.24891367,-0.12683490
1.24923367,-0.12515640
1.24955367,-0.12347790
1.24987367,-0.12164680
1.25019367,-0.11984620
1.25051367,-0.11801510
1.25083367,-0.11621450
1.25115367,-0.11438340
1.25147367,-0.11270490
1.25179367,-0.11090430
1.25211367,-0.10922570
1.25243367,-0.10742520
1.25275367,-0.10574660
1.25307367,-0.10391550
1.25339367,-0.10223700
1.25371367,-0.10055850
1.25403367,-0.09887997
1.25435367,-0.09720145
1.25467367,-0.09540086
1.25499367,-0.09372234
1.25531367,-0.09192175
1.25563367,-0.09009064
1.25595367,-0.08841212
1.25627367,-0.08673360
1.25659367,-0.08505508
1.25691367,-0.08337657
1.25723367,-0.08185064
1.25755367,-0.08032472
1.25787367,-0.07864620
1.25819367,-0.07696768
1.25851367,-0.07528916
1.25883367,-0.07376324
1.25915367,-0.07208472
1.25947367,-0.07040620
1.25979367,-0.06872769
1.26011367,-0.06720176
1.26043367,-0.06564531
1.26075367,-0.06411939
1.26107367,-0.06271554
1.26139367,-0.06131168
1.26171367,-0.05993835
1.26203367,-0.05853450
1.26235367,-0.05713065
1.26267367,-0.05572680
1.26299367,-0.05435346
1.26331367,-0.05294961
1.26363367,-0.05169836
1.26395367,-0.05029450
1.26427367,-0.04889065
1.26459367,-0.04751732
1.26491367,-0.04611347
1.26523367,-0.04486221
1.26555367,-0.04358043
1.26587367,-0.04232917
1.26619367,-0.04095584
1.26651367,-0.03967406
1.26683367,-0.03857540
1.26715367,-0.03744621
1.26747367,-0.03619495
1.26779367,-0.03494369
1.26811367,-0.03396710
1.26843367,-0.03299051
1.26875367,-0.03201392
1.26907367,-0.03103733
1.26939367,-0.02990814
1.26971367,-0.02877896
1.27003367,-0.02768029
1.27035367,-0.02670370
1.27067367,-0.02584918
1.27099367,-0.02502518
1.27131367,-0.02417066
1.27163367,-0.02319407
1.27195367,-0.02237007
1.27227367,-0.02166814
1.27259367,-0.02069155
1.27291367,-0.01986755
1.27323367,-0.01901303
1.27355367,-0.01818903
1.27387367,-0.01748711
1.27419367,-0.01663259
1.27451367,-0.01593066
1.27483367,-0.01510666
1.27515367,-0.01440474
1.27547367,-0.01370281
1.27579367,-0.01315348
1.27611367,-0.01260414
1.27643367,-0.01202429
1.27675367,-0.01147496
1.27707367,-0.01092563
1.27739367,-0.01034577
1.27771367,-0.00979644
1.27803367,-0.00924711
1.27835367,-0.00897244
1.27867367,-0.00854518
1.27899367,-0.00811792
1.27931367,-0.00772118
1.27963367,-0.00756859
1.27995367,-0.00729392
1.28027367,-0.00701926
1.28059367,-0.00674459
1.28091367,-0.00643941
1.28123367,-0.00616474
1.28155367,-0.00589007
1.28187367,-0.00561541
1.28219367,-0.00534074
1.28251367,-0.00506607
1.28283367,-0.00476089
1.28315367,-0.00448622
1.28347367,-0.00421155
1.28379367,-0.00393689
1.28411367,-0.00366222
1.28443367,-0.00366222
1.28475367,-0.00366222
1.28507367,-0.00366222
1.28539367,-0.00366222
1.28571367,-0.00366222
1.28603367,-0.00366222
1.28635367,-0.00378430
1.28667367,-0.00393689
1.28699367,-0.00393689
1.28731367,-0.00393689
1.28763367,-0.00408948
1.28795367,-0.00421155
1.28827367,-0.00448622
1.28859367,-0.00448622
1.28891367,-0.00463881
1.28923367,-0.00463881
1.28955367,-0.00463881
1.28987367,-0.00491348
