Time,Channel A
(ms),(mV)

0.07028701,146.33620000
0.07156701,148.44200000
0.07284701,150.47150000
0.07412701,152.50100000
0.07540701,154.45420000
0.07668701,156.34630000
0.07796701,158.16220000
0.07924701,159.97800000
0.08052701,161.79390000
0.08180701,163.54870000
0.08308701,165.22720000
0.08436701,166.90570000
0.08564701,168.58420000
0.08692701,170.18650000
0.08820701,171.80390000
0.08948701,173.34510000
0.09076701,174.81000000
0.09204701,176.19860000
0.09332701,177.54140000
0.09460701,178.73160000
0.09588701,179.90660000
0.09716701,181.09680000
0.09844701,182.22600000
0.09972701,183.26360000
0.10100701,184.31650000
0.10228701,185.29310000
0.10356701,186.28500000
0.10484701,187.12420000
0.10612701,187.96350000
0.10740701,188.80270000
0.10868701,189.64200000
0.10996701,190.48130000
0.11124701,191.24420000
0.11252701,192.00720000
0.11380701,192.78540000
0.11508701,193.54840000
0.11636701,194.32660000
0.11764701,195.08960000
0.11892701,195.79150000
0.12020701,196.55450000
0.12148701,196.20350000
0.12276701,195.79150000
0.12404701,195.36420000
0.12532701,194.95220000
0.12660701,194.52500000
0.12788701,194.11300000
0.12916701,193.62470000
0.13044701,193.13640000
0.13172701,192.57180000
0.13300701,192.08350000
0.13428701,191.59520000
0.13556701,191.03060000
0.13684701,190.48130000
0.13812701,189.84040000
0.13940701,189.29100000
0.14068701,188.72650000
0.14196700,188.16180000
0.14324700,187.53620000
0.14452700,186.91060000
0.14580700,186.28500000
0.14708700,185.64410000
0.14836700,184.94220000
0.14964700,184.25550000
0.15092700,183.55360000
0.15220700,182.77530000
0.15348700,182.01240000
0.15476700,181.23420000
0.15604700,180.47120000
0.15732700,179.76930000
0.15860700,179.00630000
0.15988700,178.22810000
0.16116700,177.46510000
0.16244700,176.68690000
0.16372700,175.92390000
0.16500700,175.08470000
0.16628700,174.24540000
0.16756700,173.40620000
0.16884700,172.56690000
0.17012700,171.72760000
0.17140700,170.81210000
0.17268700,169.91180000
0.17396700,168.93520000
0.17524700,167.94330000
0.17652700,167.04300000
0.17780700,166.12750000
0.17908700,165.15090000
0.18036700,164.09800000
0.18164700,163.06040000
0.18292700,162.00750000
0.18420700,161.03090000
0.18548700,160.05430000
0.18676700,159.06250000
0.18804700,158.08590000
0.18932700,157.03300000
0.19060700,155.99530000
0.19188700,154.86620000
0.19316700,153.82850000
0.19444700,152.77570000
0.19572700,151.72280000
0.19700700,150.60880000
0.19828700,149.47960000
0.19956700,148.36570000
0.20084700,147.31280000
0.20212700,146.12260000
0.20340700,145.08500000
0.20468700,143.95580000
0.20596700,142.84190000
0.20724700,141.72800000
0.20852700,140.59880000
0.20980700,139.40860000
0.21108700,138.29460000
0.21236700,137.24170000
0.21364700,136.12780000
0.21492700,134.99860000
0.21620700,133.88470000
0.21748700,132.77080000
0.21876700,131.58050000
0.22004700,130.45140000
0.22132700,129.33740000
0.22260700,128.22350000
