Frequency,Channel A,Channel B
(ms),(mV),(mV)

-25.66049194,-138.53570000,-29.26420000
-25.64001194,-138.30380000,-29.32066000
-25.61953194,-138.98740000,-28.97885000
-25.59905194,-138.98740000,-29.09329000
-25.57857194,-139.44520000,-29.26420000
-25.55809194,-139.89690000,-29.32066000
-25.53761194,-140.12880000,-28.92239000
-25.51713194,-140.58040000,-28.97885000
-25.49665194,-140.80630000,-28.86440000
-25.47617194,-141.03820000,-29.09329000
-25.45569194,-141.48990000,-30.34455000
-25.43521194,-141.94770000,-30.34455000
-25.41473194,-141.94770000,-30.62837000
-25.39425194,-141.94770000,-30.34455000
-25.37377194,-142.85710000,-30.28809000
-25.35329194,-143.08300000,-30.23011000
-25.33281194,-143.30880000,-30.11719000
-25.31233194,-143.30880000,-29.83337000
-25.29185194,-142.85710000,-29.20621000
-25.27137194,-143.30880000,-29.60448000
-25.25089194,-143.53470000,-29.71892000
-25.23041194,-143.76660000,-30.17365000
-25.20993194,-143.53470000,-30.57191000
-25.18945194,-143.76660000,-30.34455000
-25.16897194,-143.76660000,-30.79928000
-25.14849194,-144.21830000,-30.91372000
-25.12801194,-144.90190000,-31.08463000
-25.10753194,-144.67600000,-30.97018000
-25.08705194,-144.90190000,-30.79928000
-25.06657194,-145.12770000,-30.85726000
-25.04609194,-145.12770000,-30.62990000
-25.02561194,-145.12770000,-31.02664000
-25.00513194,-145.35350000,-30.85726000
-24.98465194,-145.35350000,-31.19754000
-24.96417194,-145.12770000,-31.08463000
-24.94369194,-145.58550000,-30.91372000
-24.92321194,-145.58550000,-31.19754000
-24.90273194,-145.81130000,-31.36845000
-24.88225194,-146.03720000,-31.53935000
-24.86177194,-146.03720000,-31.48289000
-24.84129194,-146.03720000,-31.76671000
-24.82081194,-146.03720000,-31.42491000
-24.80033194,-146.49490000,-31.53935000
-24.77985194,-146.26300000,-31.76671000
-24.75937194,-146.49490000,-31.71025000
-24.73889194,-146.26300000,-31.71025000
-24.71841194,-146.49490000,-31.59581000
-24.69793194,-146.72080000,-31.59581000
-24.67745194,-146.94660000,-31.48289000
-24.65697194,-147.40440000,-31.71025000
-24.63649194,-146.94660000,-31.82318000
-24.61601194,-147.17250000,-31.71025000
-24.59553194,-147.17250000,-31.71025000
-24.57505194,-147.40440000,-31.36845000
-24.55457194,-147.17250000,-31.48289000
-24.53409194,-147.40440000,-31.53935000
-24.51361194,-147.40440000,-31.53935000
-24.49313194,-147.17250000,-31.76671000
-24.47265194,-147.63020000,-31.48289000
-24.45217195,-147.63020000,-31.53935000
-24.43169195,-147.85610000,-31.53935000
-24.41121195,-147.85610000,-31.82318000
-24.39073195,-148.08190000,-31.82318000
-24.37025195,-147.85610000,-31.93762000
-24.34977195,-147.63020000,-31.71025000
-24.32929195,-147.63020000,-31.25553000
-24.30881195,-147.40440000,-31.19754000
-24.28833195,-147.40440000,-31.08463000
-24.26785195,-147.17250000,-31.31199000
-24.24737195,-146.94660000,-31.53935000
-24.22689195,-146.72080000,-31.48289000
-24.20641195,-146.49490000,-31.53935000
-24.18593195,-146.49490000,-31.53935000
-24.16545195,-146.49490000,-32.22144000
-24.14497195,-146.26300000,-32.44880000
-24.12449195,-146.26300000,-32.56325000
-24.10401195,-146.03720000,-31.93762000
-24.08353195,-146.26300000,-31.42491000
-24.06305195,-146.49490000,-31.36845000
-24.04257195,-146.49490000,-31.42644000
-24.02209195,-146.49490000,-31.88116000
-24.00161195,-146.26300000,-31.48289000
-23.98113195,-146.26300000,-31.31199000
-23.96065195,-146.26300000,-31.36845000
-23.94017195,-146.26300000,-31.59581000
-23.91969195,-146.03720000,-31.82318000
-23.89921195,-145.81130000,-31.93762000
-23.87873195,-145.58550000,-31.59581000
-23.85825195,-145.35350000,-31.25553000
-23.83777195,-145.12770000,-30.62837000
-23.81729195,-144.67600000,-30.57191000
-23.79681195,-143.99240000,-30.68636000
-23.77633195,-143.99240000,-30.74282000
-23.75585195,-143.30880000,-30.79928000
-23.73537195,-142.85710000,-30.68636000
-23.71489195,-142.62520000,-30.85726000
-23.69441195,-142.39940000,-30.57191000
-23.67393195,-142.17350000,-31.14108000
-23.65345195,-141.94770000,-31.25553000
-23.63297195,-141.48990000,-30.85726000
-23.61249195,-140.58040000,-30.85726000
-23.59201195,-140.58040000,-30.68636000
-23.57153195,-140.12880000,-30.57191000
-23.55105195,-139.67100000,-30.74282000
-23.53057195,-139.21930000,-31.31199000
-23.51009195,-138.53570000,-31.25553000
-23.48961195,-137.85210000,-31.25553000
-23.46913195,-137.85210000,-31.14108000
-23.44865195,-137.62020000,-30.79928000
-23.42817195,-137.16850000,-30.91372000
-23.40769195,-136.93660000,-30.97018000
-23.38721195,-136.25900000,-30.68636000
-23.36673195,-135.80130000,-30.40101000
-23.34625195,-135.34350000,-30.17365000
-23.32577195,-135.11760000,-30.06073000
-23.30529195,-134.20820000,-30.34455000
-23.28481195,-133.52460000,-30.34455000
-23.26433195,-132.84710000,-29.54802000
-23.24385195,-132.16350000,-29.32066000
-23.22337195,-131.70570000,-29.09329000
-23.20289195,-131.02820000,-29.20621000
-23.18241195,-130.57040000,-29.49156000
-23.16193195,-129.88680000,-29.49156000
-23.14145195,-129.43510000,-29.32066000
-23.12097195,-129.20930000,-29.32066000
-23.10049195,-128.75150000,-29.54802000
-23.08001195,-128.52570000,-29.37712000
-23.05953195,-127.61620000,-29.20621000
-23.03905195,-126.70670000,-28.80795000
-23.01857195,-125.79730000,-28.58058000
-22.99809195,-124.88780000,-28.01141000
-22.97761195,-124.20420000,-28.18232000
-22.95713195,-123.29480000,-28.35322000
-22.93665195,-122.61120000,-28.69503000
-22.91617195,-121.47590000,-29.03683000
-22.89569195,-121.25000000,-29.14975000
-22.87521195,-120.56640000,-28.97885000
-22.85473195,-120.11470000,-28.69503000
-22.83425195,-119.88280000,-28.80795000
-22.81377196,-119.43110000,-28.35322000
-22.79329196,-118.97340000,-28.24030000
-22.77281196,-118.06390000,-28.01141000
-22.75233196,-117.38640000,-27.84204000
-22.73185196,-116.47690000,-28.01141000
-22.71137196,-116.24500000,-28.12586000
-22.69089196,-115.56750000,-28.18232000
-22.67041196,-114.65800000,-28.29676000
-22.64993196,-113.74860000,-28.24030000
-22.62945196,-112.83910000,-27.95495000
-22.60897196,-112.15550000,-27.84204000
-22.58849196,-111.24610000,-27.78558000
-22.56801196,-110.33660000,-26.81814000
-22.54753196,-109.42110000,-26.70370000
-22.52705196,-108.74350000,-26.70370000
-22.50657196,-108.28580000,-26.58925000
-22.48609196,-107.60220000,-26.70370000
-22.46561196,-106.91850000,-26.64723000
-22.44513196,-106.23490000,-26.41987000
-22.42465196,-105.78330000,-25.67980000
-22.40417196,-105.55740000,-25.96362000
-22.38369196,-104.87380000,-26.13453000
-22.36321196,-103.73850000,-26.02008000
-22.34273196,-102.82910000,-26.02008000
-22.32225196,-101.91960000,-25.96362000
-22.30177196,-101.46180000,-25.79272000
-22.28129196,-101.01020000,-25.62181000
-22.26081196,-100.32650000,-25.79272000
-22.24033196,-99.64293000,-25.79272000
-22.21985196,-98.28180000,-25.28153000
-22.19937196,-97.82402000,-25.05417000
-22.17889196,-97.14041000,-24.71236000
-22.15841196,-96.68874000,-24.54146000
-22.13793196,-95.32151000,-24.54146000
-22.11745196,-94.18622000,-24.42701000
-22.09697196,-92.82510000,-24.54146000
-22.07649196,-91.91564000,-24.65438000
-22.05601196,-91.68370000,-24.48500000
-22.03553196,-91.00620000,-24.48500000
-22.01505196,-89.86480000,-24.71236000
-21.99457196,-88.72951000,-24.31409000
-21.97409196,-87.59422000,-24.25611000
-21.95361196,-86.68478000,-24.08673000
-21.93313196,-86.68478000,-23.74492000
-21.91265196,-85.77531000,-23.63048000
-21.89217196,-85.09171000,-23.57402000
-21.87169196,-84.18225000,-23.29020000
-21.85121196,-83.49863000,-22.83395000
-21.83073196,-82.82113000,-22.77749000
-21.81025196,-82.58919000,-22.32276000
-21.78977196,-82.13751000,-22.60659000
-21.76929196,-80.77029000,-22.72103000
-21.74881196,-79.63499000,-22.55013000
-21.72833196,-78.49361000,-22.60659000
-21.70785196,-77.81609000,-22.55013000
-21.68737196,-77.13248000,-22.32276000
-21.66689196,-76.22302000,-22.20832000
-21.64641196,-75.30747000,-22.20832000
-21.62593196,-74.17218000,-21.92450000
-21.60545196,-73.26273000,-21.81005000
-21.58497196,-72.12744000,-21.64067000
-21.56449196,-71.44383000,-21.35533000
-21.54401196,-70.08270000,-21.52623000
-21.52353196,-69.17325000,-21.58269000
-21.50305196,-68.26380000,-21.46977000
-21.48257196,-67.35435000,-21.41179000
-21.46209196,-66.44489000,-21.18442000
-21.44161196,-65.98712000,-20.95706000
-21.42113196,-65.76128000,-20.72970000
-21.40065196,-64.85183000,-20.61525000
-21.38017196,-64.85183000,-20.10254000
-21.35969196,-63.94238000,-19.59136000
-21.33921196,-63.25876000,-19.30753000
-21.31873196,-62.34931000,-19.19309000
-21.29825196,-61.43986000,-19.07864000
-21.27777196,-60.07874000,-18.85128000
-21.25729196,-59.16928000,-18.73836000
-21.23681196,-58.02789000,-18.56746000
-21.21633196,-56.44093000,-18.51100000
-21.19585196,-55.53148000,-18.51100000
-21.17537197,-54.39008000,-18.34010000
-21.15489197,-53.48063000,-18.22565000
-21.13441197,-52.80312000,-18.11273000
-21.11393197,-52.34534000,-17.99829000
-21.09345197,-51.21006000,-17.94183000
-21.07297197,-50.30061000,-17.65801000
-21.05249197,-49.15921000,-17.03085000
-21.03201197,-48.47560000,-17.03085000
-21.01153197,-47.56615000,-16.74703000
-20.99105197,-46.43086000,-16.57613000
-20.97057197,-45.52140000,-16.46321000
-20.95009197,-44.61195000,-16.51967000
-20.92961197,-43.70250000,-16.00696000
-20.90913197,-43.01889000,-15.89404000
-20.88865197,-42.33527000,-16.06494000
-20.86817197,-40.97415000,-15.77959000
-20.84769197,-40.29053000,-16.06494000
-20.82721197,-39.60692000,-15.72314000
-20.80673197,-38.24580000,-15.38133000
-20.78625197,-37.10440000,-14.98306000
-20.76577197,-36.65273000,-14.64125000
-20.74529197,-35.28550000,-15.15396000
-20.72481197,-34.60799000,-14.92660000
-20.70433197,-33.92437000,-14.75570000
-20.68385197,-32.78909000,-14.47035000
-20.66337197,-31.87963000,-14.47035000
-20.64289197,-31.42186000,-13.90271000
-20.62241197,-30.28657000,-13.56090000
-20.60193197,-28.91934000,-13.67382000
-20.58145197,-28.24183000,-12.70791000
-20.56097197,-27.10044000,-12.76437000
-20.54049197,-26.19098000,-12.82083000
-20.52001197,-25.05570000,-12.42256000
-20.49953197,-24.14624000,-12.25165000
-20.47905197,-23.23679000,-12.30964000
-20.45857197,-22.55318000,-12.19520000
-20.43809197,-21.18595000,-12.30964000
-20.41761197,-20.50844000,-12.25165000
-20.39713197,-19.82482000,-11.91137000
-20.37665197,-18.91537000,-11.74047000
-20.35617197,-18.23176000,-11.62603000
-20.33569197,-17.09036000,-11.22776000
-20.31521197,-15.95508000,-11.28574000
-20.29473197,-14.81979000,-11.22776000
-20.27425197,-14.36201000,-10.71657000
-20.25377197,-13.22672000,-10.77303000
-20.23329197,-12.09143000,-10.65859000
-20.21281197,-10.95614000,-10.43123000
-20.19233197,-10.04669000,-10.14740000
-20.17185197,-9.13724100,-10.03296000
-20.15137197,-7.99584900,-10.03296000
-20.13089197,-7.08639800,-9.86205700
-20.11041197,-5.95110900,-9.86205700
-20.08993197,-4.81582100,-9.63469200
-20.06945197,-3.90636900,-9.12350800
-20.04897197,-2.99691700,-8.55433800
-20.02849197,-2.08746600,-8.61079700
-20.00801197,-0.95217750,-8.32697500
-19.98753197,-0.04272591,-8.09961200
-19.96705197,1.09256300,-8.09961200
-19.94657197,1.77617700,-7.64336000
-19.92609197,2.68562900,-7.47245700
-19.90561197,3.82091700,-7.07419000
-19.88513197,4.73036900,-6.96127200
-19.86465197,5.63982100,-6.90328600
-19.84417197,6.32343500,-6.67592400
-19.82369197,7.45872300,-6.10675300
-19.80321197,8.14233800,-5.99383500
-19.78273197,9.05179000,-5.76647200
-19.76225197,9.05179000,-5.53910900
-19.74177197,9.96124200,-6.10675300
-19.72129197,10.87069000,-5.87939100
-19.70081197,12.23182000,-5.59556800
-19.68033197,12.91543000,-5.53910900
-19.65985197,13.36711000,-5.08285800
-19.63937197,14.27656000,-4.62813200
-19.61889197,15.64379000,-4.45722800
-19.59841197,17.23685000,-3.83159900
-19.57793197,17.91437000,-3.37687300
-19.55745197,18.82382000,-3.54777600
-19.53697197,19.28159000,-3.20596900
-19.51649198,20.64272000,-3.71868000
-19.49601198,21.78411000,-3.88805800
-19.47553198,22.91940000,-3.54777600
-19.45505198,23.37107000,-3.26242900
-19.43457198,24.28053000,-3.09152500
-19.41409198,25.18998000,-2.74971800
-19.39361198,26.09943000,-2.35145100
-19.37313198,27.24082000,-2.12408800
-19.35265198,27.69250000,-1.32755500
-19.33217198,28.15027000,-0.81637010
-19.31169198,28.82778000,-0.75991090
-19.29121198,29.51140000,-0.87282940
-19.27073198,30.64668000,-0.81637010
-19.25025198,31.55614000,-0.58900720
-19.22977198,32.47169000,-0.13428140
-19.20929198,33.14920000,0.26245920
-19.18881198,34.06476000,0.66072570
-19.16833198,35.20005000,0.54780720
-19.14785198,36.10950000,0.83162930
-19.12737198,37.24479000,1.22989600
-19.10689198,37.92840000,1.28635500
-19.08641198,39.06979000,1.34281400
-19.06593198,39.74731000,1.34281400
-19.04545198,40.65676000,1.40080000
-19.02497198,41.56621000,1.51371800
-19.00449198,42.24982000,1.74108100
-18.98401198,42.70760000,3.61949500
-18.96353198,43.38511000,3.78887300
-18.94305198,44.06873000,4.18714000
-18.92257198,44.97818000,4.58540600
-18.90209198,45.88763000,4.98367300
-18.88161198,46.57124000,5.26902100
-18.86113198,47.48070000,5.49638300
-18.84065198,48.39015000,5.72374600
-18.82017198,49.52544000,4.24359800
-18.79969198,50.89266000,4.30158400
-18.77921198,51.80211000,4.41450200
-18.75873198,52.47963000,4.30158400
-18.73825198,53.38908000,4.18714000
-18.71777198,54.29853000,4.18714000
-18.69729198,54.98214000,4.18714000
-18.67681198,55.89160000,4.35804300
-18.65633198,57.02689000,4.64186500
-18.63585198,57.71050000,4.87075400
-18.61537198,58.39411000,4.92721300
-18.59489198,59.30356000,6.91854600
-18.57441198,59.98718000,6.97500500
-18.55393198,61.12247000,7.08944900
-18.53345198,62.03192000,7.65861900
-18.51297198,62.71553000,7.94244100
-18.49249198,63.16721000,8.22626400
-18.47201198,63.62499000,8.28424900
-18.45153198,64.53444000,8.45515300
-18.43105198,64.99222000,7.08944900
-18.41057198,66.12750000,7.54417500
-18.39009198,66.35334000,7.88598300
-18.36961198,67.26279000,8.11334500
-18.34913198,68.17834000,8.11334500
-18.32865198,68.85586000,8.28424900
-18.30817198,69.76531000,8.73897500
-18.28769198,70.90670000,9.25168600
-18.26721198,72.04199000,9.70641200
-18.24673198,72.26782000,9.93377500
-18.22625198,73.40311000,9.99023300
-18.20577198,72.26782000,9.30814500
-18.18529198,72.95144000,9.42106300
-18.16481198,73.62895000,9.30814500
-18.14433198,74.53841000,9.64995200
-18.12385198,74.77034000,9.99023300
-18.10337198,75.22202000,10.04822000
-18.08289198,76.35731000,10.21912000
-18.06241198,77.26675000,10.50294000
-18.04193198,80.00121000,11.18503000
-18.02145198,80.91067000,11.18503000
-18.00097198,81.82011000,11.64128000
-17.98049198,82.27180000,11.58330000
-17.96001198,82.72958000,11.47038000
-17.93953198,83.18124000,11.47038000
-17.91905198,83.86486000,11.52684000
-17.89857198,84.31653000,11.81066000
-17.87809199,84.77431000,12.15247000
-17.85761199,85.45792000,12.89254000
-17.83713199,85.90960000,13.17637000
-17.81665199,86.81905000,13.34727000
-17.79617199,87.95434000,13.74554000
-17.77569199,89.09573000,14.25825000
-17.75521199,89.54740000,14.54207000
-17.73473199,90.45686000,14.82742000
-17.71425199,91.36631000,14.82742000
-17.69377199,91.82409000,14.82742000
-17.67329199,93.18521000,15.11124000
-17.65281199,93.64299000,15.28214000
-17.63233199,94.55244000,15.39506000
-17.61185199,95.01022000,15.50951000
-17.59137199,95.69383000,15.73687000
-17.57089199,96.37135000,15.79333000
-17.55041199,97.28079000,16.13513000
-17.52993199,98.19635000,16.07868000
-17.50945199,98.42219000,15.85131000
-17.48897199,99.33164000,15.90777000
-17.46849199,99.78332000,15.96423000
-17.44801199,100.46690000,16.24958000
-17.42753199,102.06000000,16.70431000
-17.40705199,102.28580000,16.98813000
-17.38657199,102.28580000,17.67174000
-17.36609199,102.74360000,18.01355000
-17.34561199,103.19530000,18.24091000
-17.32513199,103.65310000,18.75210000
-17.30465199,104.10470000,19.15036000
-17.28417199,104.56250000,18.81008000
-17.26369199,104.10470000,18.86654000
-17.24321199,104.78830000,18.92300000
-17.22273199,105.69780000,18.63918000
-17.20225199,106.14950000,18.97946000
-17.18177199,106.83310000,19.32127000
-17.16129199,107.29090000,19.60509000
-17.14081199,107.96840000,19.37773000
-17.12033199,108.65200000,19.71953000
-17.09985199,109.33560000,19.66308000
-17.07937199,109.78730000,19.77599000
-17.05889199,110.01920000,20.06134000
-17.03841199,110.69670000,20.17426000
-17.01793199,111.15450000,20.28870000
-16.99745199,111.15450000,20.17426000
-16.97697199,111.60620000,20.40315000
-16.95649199,112.06400000,20.85788000
-16.93601199,112.74760000,20.91433000
-16.91553199,112.97340000,21.25614000
-16.89505199,113.65700000,21.25614000
-16.87457199,114.10870000,21.31260000
-16.85409199,114.56650000,21.31260000
-16.83361199,115.92760000,21.59642000
-16.81313199,116.15340000,21.82379000
-16.79265199,116.61120000,21.71087000
-16.77217199,117.06290000,22.28004000
-16.75169199,117.74650000,21.36906000
-16.73121199,118.20430000,21.65441000
-16.71073199,118.88180000,21.99469000
-16.69025199,119.56540000,21.99469000
-16.66977199,119.56540000,21.99469000
-16.64929199,120.24900000,22.33650000
-16.62881199,120.93260000,22.45094000
-16.60833199,121.15850000,22.33650000
-16.58785199,121.84210000,23.64574000
-16.56737199,122.29380000,23.36039000
-16.54689199,122.75150000,23.47484000
-16.52641199,123.20930000,23.98602000
-16.50593199,123.89290000,23.98602000
-16.48545199,124.11880000,24.10047000
-16.46497199,124.34460000,24.10047000
-16.44449199,125.02820000,24.15693000
-16.42401199,125.02820000,24.21491000
-16.40353199,125.48600000,24.72610000
-16.38305199,125.71180000,24.89700000
-16.36257199,126.16350000,24.95346000
-16.34209199,126.62130000,25.18082000
-16.32161199,127.53070000,24.84054000
-16.30113199,127.98240000,25.12436000
-16.28065199,128.21440000,25.29527000
-16.26017199,128.89190000,25.29527000
-16.23969199,129.12380000,25.46617000
-16.21921200,129.57550000,25.23881000
-16.19873200,129.80130000,25.12436000
-16.17825200,130.03330000,25.46617000
-16.15777200,130.48490000,25.18082000
-16.13729200,130.71080000,25.35172000
-16.11681200,131.16850000,25.69353000
-16.09633200,131.62020000,25.57909000
-16.07585200,132.30380000,25.35172000
-16.05537200,132.76160000,25.35172000
-16.03489200,133.21330000,25.52263000
-16.01441200,133.67110000,25.52263000
-15.99393200,133.43910000,26.49006000
-15.97345200,133.89690000,26.43361000
-15.95297200,134.34860000,26.43361000
-15.93249200,135.03220000,26.77389000
-15.91201200,135.25800000,27.34306000
-15.89153200,135.25800000,27.91223000
-15.87105200,135.49000000,28.08313000
-15.85057200,135.71580000,28.02667000
-15.83009200,136.39940000,27.91223000
-15.80961200,136.85110000,28.19757000
-15.78913200,137.07690000,28.19757000
-15.76865200,137.07690000,28.59584000
-15.74817200,137.53470000,28.48140000
-15.72769200,137.98640000,28.31050000
-15.70721200,138.21830000,28.59432000
-15.68673200,138.89580000,28.59432000
-15.66625200,138.89580000,28.59432000
-15.64577200,138.89580000,28.82320000
-15.62529200,139.12780000,28.70876000
-15.60481200,139.57950000,28.36695000
-15.58433200,140.03720000,28.59584000
-15.56385200,140.26310000,28.70876000
-15.54337200,140.71470000,28.65230000
-15.52289200,140.71470000,29.05057000
-15.50241200,141.39830000,29.10703000
-15.48193200,141.85610000,28.93612000
-15.46145200,142.30780000,29.16501000
-15.44097200,142.76560000,29.22147000
-15.42049200,142.76560000,29.16348000
-15.40001200,143.21730000,29.33439000
-15.37953200,143.21730000,29.61974000
-15.35905200,143.21730000,29.73266000
-15.33857200,143.21730000,30.07446000
-15.31809200,143.44310000,30.01800000
-15.29761200,143.21730000,30.35829000
-15.27713200,143.21730000,30.70009000
-15.25665200,143.21730000,30.64363000
-15.23617200,143.21730000,30.87100000
-15.21569200,143.67500000,30.58717000
-15.19521200,143.90090000,30.35829000
-15.17473200,144.12670000,30.47273000
-15.15425200,144.35250000,30.64363000
-15.13377200,144.81030000,30.41627000
-15.11329200,145.03610000,30.52919000
-15.09281200,145.49390000,30.70009000
-15.07233200,145.94560000,30.70009000
-15.05185200,146.17140000,31.32572000
-15.03137200,145.94560000,32.46406000
-15.01089200,145.94560000,32.23670000
-14.99041200,146.17140000,32.40760000
-14.96993200,146.85510000,32.29316000
-14.94945200,146.62920000,32.29316000
-14.92897200,146.40340000,32.46406000
-14.90849200,146.62920000,32.23670000
-14.88801200,146.85510000,31.83843000
-14.86753200,147.76450000,30.81454000
-14.84705200,148.22230000,30.75808000
-14.82657200,148.44810000,30.87100000
-14.80609200,148.22230000,30.98544000
-14.78561200,148.44810000,30.64363000
-14.76513200,148.67400000,30.52919000
-14.74465200,148.67400000,30.58717000
-14.72417200,148.44810000,30.70009000
-14.70369200,148.22230000,31.04190000
-14.68321200,148.22230000,31.26926000
-14.66273200,147.99040000,31.26926000
-14.64225200,147.99040000,31.49663000
-14.62177200,148.22230000,31.72399000
-14.60129200,148.22230000,31.83843000
-14.58081201,148.22230000,32.00934000
-14.56033201,148.44810000,31.78197000
-14.53985201,148.22230000,31.95288000
-14.51937201,148.22230000,32.12226000
-14.49889201,148.44810000,32.12226000
-14.47841201,147.99040000,32.29316000
-14.45793201,147.76450000,32.23670000
-14.43745201,147.76450000,32.12226000
-14.41697201,147.76450000,32.40760000
-14.39649201,147.76450000,32.52052000
-14.37601201,148.22230000,32.23670000
-14.35553201,148.22230000,32.18024000
-14.33505201,148.22230000,32.06580000
-14.31457201,148.44810000,31.95135000
-14.29409201,148.44810000,32.06580000
-14.27361201,148.67400000,32.23670000
-14.25313201,148.67400000,31.95135000
-14.23265201,148.44810000,32.12226000
-14.21217201,148.22230000,32.12226000
-14.19169201,148.22230000,32.18024000
-14.17121201,147.99040000,32.18024000
-14.15073201,148.22230000,31.83843000
-14.13025201,148.44810000,32.00934000
-14.10977201,148.22230000,31.95135000
-14.08929201,147.76450000,31.95135000
-14.06881201,147.53870000,31.89489000
-14.04833201,147.53870000,31.66753000
-14.02785201,147.53870000,31.61107000
-14.00737201,147.31280000,31.55461000
-13.98689201,146.85510000,31.89489000
-13.96641201,145.94560000,31.38371000
-13.94593201,145.94560000,31.32572000
-13.92545201,145.94560000,31.09836000
-13.90497201,145.71980000,30.98544000
-13.88449201,145.26200000,31.32572000
-13.86401201,144.58450000,31.21280000
-13.84353201,144.12670000,31.38371000
-13.82305201,143.90090000,31.44017000
-13.80257201,144.12670000,31.61107000
-13.78209201,143.44310000,31.66753000
-13.76161201,143.21730000,31.89489000
-13.74113201,142.99140000,31.72399000
-13.72065201,142.76560000,31.55308000
-13.70017201,142.99140000,31.66753000
-13.67969201,143.21730000,31.32572000
-13.65921201,142.76560000,31.21280000
-13.63873201,142.53360000,31.32572000
-13.61825201,142.53360000,31.04190000
-13.59777201,141.85610000,31.04190000
-13.57729201,141.62420000,31.15482000
-13.55681201,141.17250000,30.92746000
-13.53633201,140.48890000,30.81454000
-13.51585201,139.80530000,31.09836000
-13.49537201,139.35360000,30.87100000
-13.47489201,138.44420000,30.87100000
-13.45441201,137.98640000,31.04190000
-13.43393201,137.76050000,30.70009000
-13.41345201,137.30890000,30.58565000
-13.39297201,136.85110000,30.01800000
-13.37249201,135.94170000,29.67620000
-13.35201201,135.71580000,29.61974000
-13.33153201,135.25800000,29.61974000
-13.31105201,135.25800000,29.27793000
-13.29057201,134.58050000,29.44884000
-13.27009201,133.89690000,29.44884000
-13.24961201,133.43910000,29.33439000
-13.22913201,132.98740000,29.73266000
-13.20865201,132.76160000,29.73266000
-13.18817201,131.85220000,29.73266000
-13.16769201,131.39440000,29.61974000
-13.14721201,130.48490000,29.90356000
-13.12673201,130.03330000,29.61974000
-13.10625201,129.57550000,29.44884000
-13.08577201,128.44020000,29.61974000
-13.06529201,127.75660000,29.84710000
-13.04481201,126.84710000,29.90356000
-13.02433201,126.39550000,29.73266000
-13.00385201,125.71180000,29.79064000
-12.98337201,125.25410000,29.39237000
-12.96289201,124.34460000,29.27793000
-12.94241202,123.89290000,29.33439000
-12.92193202,123.20930000,29.05057000
-12.90145202,122.75150000,28.87967000
-12.88097202,122.52570000,28.82320000
-12.86049202,121.84210000,28.70876000
-12.84001202,121.15850000,28.65230000
-12.81953202,120.47490000,28.70876000
-12.79905202,120.24900000,28.42494000
-12.77857202,119.33960000,28.53786000
-12.75809202,119.11370000,28.48140000
-12.73761202,117.97230000,28.36695000
-12.71713202,116.83710000,28.53786000
-12.69665202,115.92760000,28.25403000
-12.67617202,115.47590000,27.68486000
-12.65569202,115.01820000,27.85577000
-12.63521202,114.10870000,28.02667000
-12.61473202,113.42510000,27.68486000
-12.59425202,112.51560000,28.08313000
-12.57377202,112.28980000,27.45750000
-12.55329202,111.83810000,26.94479000
-12.53281202,111.38030000,27.23014000
-12.51233202,110.47090000,27.00278000
-12.49185202,109.33560000,26.88833000
-12.47137202,108.65200000,26.77389000
-12.45089202,107.96840000,26.71743000
-12.43041202,107.51670000,26.20624000
-12.40993202,106.38140000,26.77389000
-12.38945202,105.69780000,26.66097000
-12.36897202,104.78830000,26.20472000
-12.34849202,103.87890000,26.54653000
-12.32801202,103.42110000,26.20624000
-12.30753202,102.51170000,25.97735000
-12.28705202,101.60220000,25.97735000
-12.26657202,100.69280000,25.80798000
-12.24609202,100.24110000,25.40971000
-12.22561202,99.33164000,25.40971000
-12.20513202,98.87386000,25.40971000
-12.18465202,98.19635000,25.52263000
-12.16417202,97.05496000,25.35172000
-12.14369202,96.14551000,25.97735000
-12.12321202,95.46189000,25.74999000
-12.10273202,94.55244000,25.69353000
-12.08225202,93.18521000,25.63707000
-12.06177202,92.50770000,25.46617000
-12.04129202,91.36631000,25.46617000
-12.02081202,90.68269000,25.01144000
-12.00033202,90.00518000,25.01144000
-11.97985202,89.32157000,24.04401000
-11.95937202,88.63795000,23.81664000
-11.93889202,87.95434000,23.64574000
-11.91841202,87.50267000,23.41685000
-11.89793202,86.81905000,23.58776000
-11.87745202,85.68376000,23.41838000
-11.85697202,84.54848000,23.47484000
-11.83649202,83.86486000,23.36039000
-11.81601202,82.95541000,22.96213000
-11.79553202,82.04596000,24.95346000
-11.77505202,81.36234000,25.01144000
-11.75457202,80.67873000,25.01144000
-11.73409202,79.54343000,24.89700000
-11.71361202,79.09177000,24.72610000
-11.69313202,78.63399000,24.61318000
-11.67265202,77.72453000,24.27137000
-11.65217202,76.81509000,24.44227000
-11.63169202,75.90563000,22.16559000
-11.61121202,74.77034000,21.93823000
-11.59073202,73.63506000,21.99622000
-11.57025202,72.95144000,21.36906000
-11.54977202,71.58421000,20.57253000
-11.52929202,70.44892000,20.17426000
-11.50881202,69.31364000,19.83398000
-11.48833202,68.40418000,19.83398000
-11.46785202,67.94641000,19.94690000
-11.44737202,67.03695000,19.83398000
-11.42689202,66.58528000,19.43571000
-11.40641202,65.67583000,19.37773000
-11.38593202,65.21805000,19.37773000
-11.36545202,64.30860000,19.15036000
-11.34497202,63.62499000,19.09390000
-11.32449202,62.71553000,18.86654000
-11.30401202,61.34830000,18.35383000
-11.28353203,60.66469000,18.12647000
-11.26305203,59.75524000,18.29737000
