Frequency,Channel A,Channel B
(ms),(V),(mV)

-25.66217040,-2.16101600,-242.95780000
-25.64169040,-2.16666200,-244.65160000
-25.62121040,-2.17230700,-247.48980000
-25.60073040,-2.17230700,-250.31280000
-25.58025040,-2.18375200,-252.58640000
-25.55977040,-2.18939800,-254.84480000
-25.53929040,-2.19504400,-257.66780000
-25.51881040,-2.20069000,-259.94140000
-25.49833040,-2.20633600,-262.19970000
-25.47785040,-2.21762800,-265.02270000
-25.45737040,-2.22327400,-267.29640000
-25.43689040,-2.23456500,-269.55470000
-25.41641040,-2.24021100,-271.81310000
-25.39593040,-2.25150300,-274.08670000
-25.37545040,-2.26279500,-276.34510000
-25.35497040,-2.27408700,-278.60350000
-25.33449040,-2.28553100,-280.87710000
-25.31401040,-2.29117700,-282.57090000
-25.29353040,-2.29682300,-284.26460000
-25.27305040,-2.30246900,-286.52300000
-25.25257040,-2.30811500,-288.79660000
-25.23209040,-2.31376100,-290.49040000
-25.21161040,-2.31940700,-292.18420000
-25.19113040,-2.32505300,-293.87800000
-25.17065040,-2.33069800,-295.58700000
-25.15017040,-2.33634400,-297.84540000
-25.12969040,-2.34199000,-299.53920000
-25.10921040,-2.34763600,-300.66830000
-25.08873040,-2.35908100,-302.94200000
-25.06825040,-2.36472700,-305.20030000
-25.04777040,-2.37037300,-307.45870000
-25.02729040,-2.38166500,-309.73230000
-25.00681040,-2.39295600,-311.42610000
-24.98633040,-2.40424800,-313.11990000
-24.96585040,-2.41554000,-315.37830000
-24.94537040,-2.42698500,-317.65190000
-24.92489040,-2.43263000,-318.78110000
-24.90441040,-2.43827600,-320.47490000
-24.88393040,-2.44392200,-322.16860000
-24.86345040,-2.44956800,-324.44230000
-24.84297040,-2.45521400,-326.70060000
-24.82249040,-2.46086000,-328.39440000
-24.80201040,-2.47215200,-330.66800000
-24.78153040,-2.48344400,-334.62020000
-24.76105040,-2.49473500,-336.32920000
-24.74057040,-2.50602700,-338.02300000
-24.72009040,-2.51747200,-339.71680000
-24.69961040,-2.52311800,-340.28130000
-24.67913040,-2.53441000,-342.55500000
-24.65865040,-2.54005600,-344.24880000
-24.63817040,-2.54570200,-345.37800000
-24.61769040,-2.55134700,-344.81340000
-24.59721040,-2.55699300,-346.50710000
-24.57673040,-2.56263900,-348.20090000
-24.55625040,-2.57393100,-349.90990000
-24.53577040,-2.58522300,-351.60370000
-24.51529040,-2.59086900,-352.16830000
-24.49481040,-2.60231300,-353.86210000
-24.47433040,-2.61360500,-354.99130000
-24.45385040,-2.62489700,-356.70030000
-24.43337040,-2.63618900,-358.95870000
-24.41289041,-2.64748100,-360.65250000
-24.39241041,-2.65312700,-362.34630000
-24.37193041,-2.66441800,-364.05530000
-24.35145041,-2.67586300,-365.74910000
-24.33097041,-2.68715500,-367.44280000
-24.31049041,-2.69280100,-369.71650000
-24.29001041,-2.69844700,-371.41020000
-24.26953041,-2.70409300,-372.53940000
-24.24905041,-2.70973800,-373.66860000
-24.22857041,-2.71553700,-374.79780000
-24.20809041,-2.72118300,-376.49160000
-24.18761041,-2.72682900,-378.76520000
-24.16713041,-2.73247500,-379.89440000
-24.14665041,-2.73812100,-381.02360000
-24.12617041,-2.74376700,-382.15270000
-24.10569041,-2.74941300,-383.28190000
-24.08521041,-2.76070400,-384.99100000
-24.06473041,-2.77199600,-386.68480000
-24.04425041,-2.77764200,-388.37850000
-24.02377041,-2.78328800,-389.50770000
-24.00329041,-2.78893400,-391.21680000
-23.98281041,-2.79458000,-392.34590000
-23.96233041,-2.80022600,-393.47510000
-23.94185041,-2.80602400,-394.60430000
-23.92137041,-2.80602400,-395.73350000
-23.90089041,-2.81167000,-396.87790000
-23.88041041,-2.81731600,-398.00710000
-23.85993041,-2.82296200,-399.70090000
-23.83945041,-2.83425400,-400.83010000
-23.81897041,-2.84554600,-401.95930000
-23.79849041,-2.85683800,-403.08850000
-23.77801041,-2.86812900,-405.36210000
-23.75753041,-2.87942100,-405.92670000
-23.73705041,-2.88506700,-406.49120000
-23.71657041,-2.89071300,-406.49120000
-23.69609041,-2.89651200,-406.49120000
-23.67561041,-2.89651200,-407.62040000
-23.65513041,-2.90215800,-408.18500000
-23.63465041,-2.90215800,-409.31420000
-23.61417041,-2.90215800,-409.31420000
-23.59369041,-2.90780400,-410.44340000
-23.57321041,-2.91345000,-411.57260000
-23.55273041,-2.91909600,-413.28160000
-23.53225041,-2.92474100,-413.84620000
-23.51177041,-2.93038700,-413.84620000
-23.49129041,-2.93038700,-414.41080000
-23.47081041,-2.94167900,-414.97540000
-23.45033041,-2.95297100,-415.54000000
-23.42985041,-2.95861700,-416.10460000
-23.40937041,-2.96426300,-417.23380000
-23.38889041,-2.96990900,-417.79840000
-23.36841041,-2.97555500,-418.37820000
-23.34793041,-2.98120100,-419.50740000
-23.32745041,-2.98699900,-420.63660000
-23.30697041,-2.98699900,-421.20120000
-23.28649041,-2.98699900,-421.76580000
-23.26601041,-2.98699900,-422.89500000
-23.24553041,-2.98699900,-422.89500000
-23.22505041,-2.98699900,-423.45960000
-23.20457041,-2.98699900,-424.60400000
-23.18409041,-2.98699900,-424.60400000
-23.16361041,-2.98699900,-425.16860000
-23.14313041,-2.98699900,-425.73320000
-23.12265041,-2.98699900,-426.29780000
-23.10217041,-2.98699900,-426.29780000
-23.08169041,-2.98699900,-427.42700000
-23.06121041,-2.98699900,-427.42700000
-23.04073041,-2.98699900,-427.99150000
-23.02025041,-2.98699900,-428.55620000
-22.99977041,-2.98699900,-428.55620000
-22.97929041,-2.98699900,-429.12070000
-22.95881041,-2.98699900,-429.68530000
-22.93833041,-2.98699900,-429.68530000
-22.91785041,-2.98699900,-429.12070000
-22.89737041,-2.98699900,-429.68530000
-22.87689041,-2.98699900,-429.68530000
-22.85641041,-2.98699900,-429.68530000
-22.83593041,-2.98120100,-430.24990000
-22.81545041,-2.98120100,-430.24990000
-22.79497041,-2.97555500,-430.24990000
-22.77449042,-2.97555500,-430.81450000
-22.75401042,-2.97555500,-431.37910000
-22.73353042,-2.96990900,-431.37910000
-22.71305042,-2.96426300,-431.37910000
-22.69257042,-2.95861700,-431.37910000
-22.67209042,-2.95861700,-431.37910000
-22.65161042,-2.95297100,-431.37910000
-22.63113042,-2.95297100,-431.37910000
-22.61065042,-2.94732500,-431.37910000
-22.59017042,-2.93603300,-431.37910000
-22.56969042,-2.93038700,-431.37910000
-22.54921042,-2.92474100,-431.37910000
-22.52873042,-2.91909600,-431.95900000
-22.50825042,-2.91345000,-431.95900000
-22.48777042,-2.90780400,-431.37910000
-22.46729042,-2.89635900,-431.37910000
-22.44681042,-2.88506700,-431.37910000
-22.42633042,-2.87377500,-430.81450000
-22.40585042,-2.86248400,-430.81450000
-22.38537042,-2.85119200,-430.24990000
-22.36489042,-2.83990000,-429.68530000
-22.34441042,-2.82860800,-429.68530000
-22.32393042,-2.81151800,-429.68530000
-22.30345042,-2.80022600,-429.12070000
-22.28297042,-2.78893400,-428.55620000
-22.26249042,-2.77764200,-428.55620000
-22.24201042,-2.76635000,-427.99150000
-22.22153042,-2.75505900,-427.99150000
-22.20105042,-2.73812100,-427.99150000
-22.18057042,-2.72103000,-426.86240000
-22.16009042,-2.70409300,-426.86240000
-22.13961042,-2.68715500,-426.29780000
-22.11913042,-2.66457100,-425.73320000
-22.09865042,-2.64748100,-425.73320000
-22.07817042,-2.62489700,-425.16860000
-22.05769042,-2.60231300,-424.60400000
-22.03721042,-2.57957700,-424.03940000
-22.01673042,-2.55699300,-423.45960000
-21.99625042,-2.53441000,-422.33040000
-21.97577042,-2.51182600,-422.33040000
-21.95529042,-2.48909000,-421.76580000
-21.93481042,-2.46086000,-420.63660000
-21.91433042,-2.43827600,-420.63660000
-21.89385042,-2.41554000,-420.07200000
-21.87337042,-2.39295600,-419.50740000
-21.85289042,-2.36472700,-418.94280000
-21.83241042,-2.33634400,-418.94280000
-21.81193042,-2.30811500,-418.37820000
-21.79145042,-2.27988500,-417.79840000
-21.77097042,-2.25714900,-417.23380000
-21.75049042,-2.23456500,-415.54000000
-21.73001042,-2.20633600,-414.97540000
-21.70953042,-2.17795300,-413.28160000
-21.68905042,-2.14972400,-412.71700000
-21.66857042,-2.12714000,-411.58780000
-21.64809042,-2.09891100,-410.44340000
-21.62761042,-2.07617400,-409.87880000
-21.60713042,-2.04794500,-409.87880000
-21.58665042,-2.01391600,-409.87880000
-21.56617042,-1.98568700,-408.74960000
-21.54569042,-1.95745700,-408.74960000
-21.52521042,-1.92907500,-408.18500000
-21.50473042,-1.90084500,-407.05580000
-21.48425042,-1.87826200,-406.49120000
-21.46377042,-1.84423400,-405.36210000
-21.44329042,-1.81600400,-403.65300000
-21.42281042,-1.78762200,-402.52390000
-21.40233042,-1.75939200,-401.39470000
-21.38185042,-1.73116200,-400.26550000
-21.36137042,-1.70857900,-399.13630000
-21.34089042,-1.68019700,-398.57170000
-21.32041042,-1.64632100,-397.44250000
-21.29993042,-1.62373700,-395.73350000
-21.27945042,-1.59535500,-394.60430000
-21.25897042,-1.56712500,-392.91050000
-21.23849042,-1.53874300,-392.34590000
-21.21801042,-1.51051400,-391.21680000
-21.19753042,-1.47663800,-390.07230000
-21.17705042,-1.44261000,-388.94310000
-21.15657042,-1.41438000,-387.81390000
-21.13609042,-1.38050500,-387.24940000
-21.11561043,-1.35212300,-386.12010000
-21.09513043,-1.32389300,-384.99100000
-21.07465043,-1.29566300,-383.28190000
-21.05417043,-1.26728100,-382.15270000
-21.03369043,-1.23905100,-381.02360000
-21.01321043,-1.21646800,-379.32980000
-20.99273043,-1.18808600,-377.63600000
-20.97225043,-1.16550200,-375.92700000
-20.95177043,-1.13712000,-374.23320000
-20.93129043,-1.10889000,-373.10400000
-20.91081043,-1.08066000,-371.97480000
-20.89033043,-1.05227800,-370.84560000
-20.86985043,-1.02969500,-369.71650000
-20.84937043,-1.00146500,-369.15190000
-20.82889043,-0.97308270,-368.00740000
-20.80841043,-0.94485310,-366.87820000
-20.78793043,-0.91662340,-365.74910000
-20.76745043,-0.88824120,-364.61990000
-20.74697043,-0.86001160,-363.47540000
-20.72649043,-0.83178200,-361.78160000
-20.70601043,-0.80339970,-360.08790000
-20.68553043,-0.78081610,-357.82950000
-20.66505043,-0.75823240,-356.12050000
-20.64457043,-0.72985020,-354.99130000
-20.62409043,-0.70726640,-353.86210000
-20.60361043,-0.68468280,-352.73290000
-20.58313043,-0.66209910,-351.03910000
-20.56265043,-0.63936280,-349.33010000
-20.54217043,-0.61677910,-347.63630000
-20.52169043,-0.58854940,-343.68420000
-20.50121043,-0.56016730,-341.41060000
-20.48073043,-0.53758350,-339.71680000
-20.46025043,-0.50935390,-337.45840000
-20.43977043,-0.48661760,-335.74940000
-20.41929043,-0.45838800,-334.05560000
-20.39881043,-0.43580430,-332.92640000
-20.37833043,-0.40742210,-331.23260000
-20.35785043,-0.39048430,-332.36180000
-20.33737043,-0.36790060,-331.23260000
-20.31689043,-0.34531690,-329.52360000
-20.29641043,-0.32822660,-327.82980000
-20.27593043,-0.30564290,-325.57140000
-20.25545043,-0.28305920,-323.31310000
-20.23497043,-0.26047550,-321.03950000
-20.21449043,-0.23773920,-318.78110000
-20.19401043,-0.20950960,-317.08730000
-20.17353043,-0.19257180,-315.37830000
-20.15305043,-0.16983550,-313.11990000
-20.13257043,-0.14725180,-311.42610000
-20.11209043,-0.12466810,-309.73230000
-20.09161043,-0.10757770,-307.45870000
-20.07113043,-0.08499405,-305.76490000
-20.05065043,-0.06805628,-304.07110000
-20.03017043,-0.05111850,-301.79750000
-20.00969043,-0.02853481,-300.10370000
-19.98921043,-0.00579852,-298.97450000
-19.96873043,0.01663259,-297.28080000
-19.94825043,0.03357036,-295.57170000
-19.92777043,0.05615406,-294.44260000
-19.90729043,0.07324442,-292.74880000
-19.88681043,0.09582812,-291.05500000
-19.86633043,0.11841180,-288.79660000
-19.84585043,0.13534960,-286.52300000
-19.82537043,0.15228740,-283.70010000
-19.80489043,0.16922510,-282.00630000
-19.78441043,0.18631550,-279.16810000
-19.76393043,0.20325330,-277.47430000
-19.74345043,0.22019100,-275.21590000
-19.72297043,0.23148290,-272.95760000
-19.70249043,0.24842070,-271.24850000
-19.68201043,0.27100440,-268.99010000
-19.66153043,0.28809470,-267.29640000
-19.64105043,0.30503250,-265.02270000
-19.62057043,0.32197030,-263.32890000
-19.60009043,0.33890800,-261.07060000
-19.57961043,0.35584580,-258.79690000
-19.55913043,0.37858210,-257.10310000
-19.53865043,0.39551990,-254.84480000
-19.51817043,0.40681170,-252.57120000
-19.49769043,0.42374950,-249.74820000
-19.47721044,0.44068730,-246.92520000
-19.45673044,0.46327100,-244.08700000
-19.43625044,0.48036130,-241.26410000
-19.41577044,0.49729910,-239.00570000
-19.39529044,0.51423690,-236.73210000
-19.37481044,0.53117470,-235.03830000
-19.35433044,0.54826500,-232.77990000
-19.33385044,0.55955680,-231.07090000
-19.31337044,0.57649460,-229.37710000
-19.29289044,0.58778650,-227.11870000
-19.27241044,0.60487690,-224.84510000
-19.25193044,0.61616870,-222.58670000
-19.23145044,0.62746050,-219.76380000
-19.21097044,0.63875240,-216.92560000
-19.19049044,0.65569020,-214.66720000
-19.17001044,0.67262790,-212.40880000
-19.14953044,0.68391980,-210.13520000
-19.12905044,0.69521160,-208.44140000
-19.10857044,0.70085760,-206.18300000
-19.08809044,0.71794800,-203.90940000
-19.06761044,0.72923980,-201.65100000
-19.04713044,0.74617760,-198.82810000
-19.02665044,0.75746940,-197.68360000
-19.00617044,0.76876130,-195.42530000
-18.98569044,0.78005310,-192.60230000
-18.96521044,0.79134490,-190.32870000
-18.94473044,0.80278940,-187.50570000
-18.92425044,0.81408130,-185.24730000
-18.90377044,0.82537310,-182.97370000
-18.88329044,0.83101900,-181.27990000
-18.86281044,0.84231080,-177.87710000
-18.84233044,0.84795680,-175.05420000
-18.82185044,0.85940120,-172.79580000
-18.80137044,0.87069310,-169.95760000
-18.78089044,0.88198490,-168.26380000
-18.76041044,0.88763080,-164.86100000
-18.73993044,0.89892270,-162.03800000
-18.71945044,0.91021450,-159.21510000
-18.69897044,0.91586050,-156.94140000
-18.67849044,0.92730490,-154.68310000
-18.65801044,0.93295090,-154.11850000
-18.63753044,0.94424270,-151.86010000
-18.61705044,0.95553450,-149.02190000
-18.59657044,0.97247230,-146.76350000
-18.57609044,0.98376420,-144.50510000
-18.55561044,0.99505600,-141.66690000
-18.53513044,1.00634800,-138.84390000
-18.51465044,1.02343800,-136.02100000
-18.49417044,1.04037600,-132.05360000
-18.47369044,1.05166800,-129.23060000
-18.45321044,1.06296000,-126.39240000
-18.43273044,1.06860600,-124.13400000
-18.41225044,1.07425200,-121.29580000
-18.39177044,1.08554300,-119.03740000
-18.37129044,1.09698800,-116.21450000
-18.35081044,1.10263400,-113.94080000
-18.33033044,1.11392600,-110.55330000
-18.30985044,1.12521700,-108.29490000
-18.28937044,1.13650900,-106.58590000
-18.26889044,1.14780100,-104.32750000
-18.24841044,1.15909300,-101.50460000
-18.22793044,1.16473900,-98.10175000
-18.20745044,1.17038500,-95.27878000
-18.18697044,1.17618300,-91.87596000
-18.16649044,1.18182900,-89.05301000
-18.14601044,1.18747500,-86.21478000
-18.12553044,1.19312100,-82.82722000
-18.10505044,1.20441300,-79.42442000
-18.08457044,1.21570500,-77.16605000
-18.06409044,1.22699700,-74.90768000
-18.04361044,1.23828900,-72.63405000
-18.02313044,1.24958000,-70.37568000
-18.00265044,1.26087200,-67.55272000
-17.98217044,1.27231700,-64.14990000
-17.96169044,1.28360900,-61.32694000
-17.94121044,1.28925400,-58.48872000
-17.92073044,1.29490000,-56.23035000
-17.90025044,1.30054600,-53.40739000
-17.87977044,1.31183800,-50.56916000
-17.85929044,1.32328300,-47.74620000
-17.83881045,1.32892800,-44.34339000
-17.81833045,1.33457400,-41.52043000
-17.79785045,1.34586600,-38.68221000
-17.77737045,1.35715800,-35.85925000
-17.75689045,1.36845000,-31.89184000
-17.73641045,1.37974200,-27.93969000
-17.71593045,1.38538800,-24.53688000
-17.69545045,1.39668000,-21.71392000
-17.67497045,1.40232600,-20.00488000
-17.65449045,1.40812400,-17.74651000
-17.63401045,1.41377000,-14.92355000
-17.61353045,1.41941600,-12.64992000
-17.59305045,1.42506200,-9.82696000
-17.57257045,1.43070800,-8.13318300
-17.55209045,1.43635400,-5.87481300
-17.53161045,1.44200000,-3.03659200
-17.51113045,1.45329100,0.33570360
-17.49065045,1.47022900,3.17392500
-17.47017045,1.47587500,6.56147900
-17.44969045,1.48716700,9.38444100
-17.42921045,1.49845900,11.07822000
-17.40873045,1.50975100,13.91644000
-17.38825045,1.52119500,16.73940000
-17.36777045,1.52684100,19.56236000
-17.34729045,1.53248700,21.82073000
-17.32681045,1.53813300,24.65895000
-17.30633045,1.54377900,26.91732000
-17.28585045,1.54942500,29.74029000
-17.26537045,1.55507100,33.14310000
-17.24489045,1.56071700,35.96606000
-17.22441045,1.56636300,38.80428000
-17.20393045,1.57765400,41.06265000
-17.18345045,1.58909900,44.46547000
-17.16297045,1.59474500,47.28843000
-17.14249045,1.60603700,49.56206000
-17.12201045,1.61168300,52.94961000
-17.10153045,1.61732800,55.77257000
-17.08105045,1.62862000,58.04620000
-17.06057045,1.64006500,61.43375000
-17.04009045,1.64571100,64.83657000
-17.01961045,1.65135700,67.65953000
-16.99913045,1.65700200,71.06235000
-16.97865045,1.66264800,74.44990000
-16.95817045,1.67394000,77.28812000
-16.93769045,1.68523200,80.11108000
-16.91721045,1.69087800,83.51389000
-16.89673045,1.69652400,85.77226000
-16.87625045,1.70217000,88.59523000
-16.85577045,1.71346200,90.86886000
-16.83529045,1.72475400,93.12722000
-16.81481045,1.73619800,95.38560000
-16.79433045,1.74184400,97.65923000
-16.77385045,1.74749000,101.04680000
-16.75337045,1.75878200,103.30510000
-16.73289045,1.77007400,106.14340000
-16.71241045,1.78136500,108.96630000
-16.69193045,1.78701100,111.80460000
-16.67145045,1.79265700,114.06290000
-16.65097045,1.79830300,117.45050000
-16.63049045,1.80394900,120.28870000
-16.61001045,1.81539400,121.98250000
-16.58953045,1.82103900,125.38530000
-16.56905045,1.82668500,128.20830000
-16.54857045,1.83797700,131.04650000
-16.52809045,1.84926900,134.43400000
-16.50761045,1.86056100,137.27220000
-16.48713045,1.87185300,139.53060000
-16.46665045,1.88314500,141.78900000
-16.44617045,1.88879100,145.19180000
-16.42569045,1.89443600,148.01480000
-16.40521045,1.90023500,150.83770000
-16.38473045,1.90588100,153.11140000
-16.36425045,1.91152700,155.36970000
-16.34377045,1.91717300,158.75730000
-16.32329045,1.92846500,162.16010000
-16.30281045,1.93975700,165.54760000
-16.28233045,1.95104800,167.82130000
-16.26185045,1.96234000,169.51500000
-16.24137045,1.97363200,172.33800000
-16.22089045,1.97927800,175.17620000
-16.20041045,1.98492400,177.43460000
-16.17993046,1.99072200,180.25760000
-16.15945046,1.99636800,182.53120000
-16.13897046,2.00201400,184.78960000
-16.11849046,2.00766000,187.61250000
-16.09801046,2.01895200,190.45070000
-16.07753046,2.03024400,192.70910000
-16.05705046,2.04153600,195.54730000
-16.03657046,2.05282800,198.37030000
-16.01609046,2.06427200,200.62870000
-15.99561046,2.06991800,203.46690000
-15.97513046,2.08121000,206.28980000
-15.95465046,2.08685600,209.12810000
-15.93417046,2.09250200,211.95100000
-15.91369046,2.09814800,214.22470000
-15.89321046,2.10379300,216.48300000
-15.87273046,2.10943900,218.74140000
-15.85225046,2.12073100,220.99980000
-15.83177046,2.13202300,223.27340000
-15.81129046,2.13766900,226.09640000
-15.79081046,2.14911300,228.35470000
-15.77033046,2.15475900,231.19290000
-15.74985046,2.16040500,234.01590000
-15.72937046,2.16605100,236.85410000
-15.70889046,2.17169700,239.67710000
-15.68841046,2.17734300,241.95070000
-15.66793046,2.17734300,244.20910000
-15.64745046,2.18298900,246.46750000
-15.62697046,2.18863500,248.74110000
-15.60649046,2.19992700,250.99950000
-15.58601046,2.21121900,253.25780000
-15.56553046,2.22251000,255.53150000
-15.54505046,2.23380200,257.78980000
-15.52457046,2.23944800,260.04820000
-15.50409046,2.25089300,262.30660000
-15.48361046,2.25653900,264.01560000
-15.46313046,2.26783000,266.27400000
-15.44265046,2.26783000,267.96770000
-15.42217046,2.27347600,270.24140000
-15.40169046,2.27912200,271.93520000
-15.38121046,2.28476800,274.19350000
-15.36073046,2.29041400,276.46720000
-15.34025046,2.30170600,278.16090000
-15.31977046,2.31315000,280.98390000
-15.29929046,2.31879600,282.67770000
-15.27881046,2.33008800,284.95130000
-15.25833046,2.33573400,286.64510000
-15.23785046,2.34138000,288.33890000
-15.21737046,2.34702600,290.03260000
-15.19689046,2.35282400,292.30620000
-15.17641046,2.35847000,294.56460000
-15.15593046,2.36411600,296.25840000
-15.13545046,2.36976200,298.53200000
-15.11497046,2.37540800,300.22580000
-15.09449046,2.38670000,301.91960000
-15.07401046,2.39799200,304.19320000
-15.05353046,2.40928400,305.88700000
-15.03305046,2.42057600,307.58080000
-15.01257046,2.42622200,309.83910000
-14.99209046,2.43186700,311.53290000
-14.97161046,2.44315900,313.24200000
-14.95113046,2.45460400,314.93570000
-14.93065046,2.46025000,316.62950000
-14.91017046,2.46589600,318.32330000
-14.88969046,2.47154100,320.59690000
-14.86921046,2.48283300,322.29070000
-14.84873046,2.49412500,323.41990000
-14.82825046,2.50541700,325.11370000
-14.80777046,2.51106300,326.82270000
-14.78729046,2.51670900,329.08110000
-14.76681046,2.52235500,331.33940000
-14.74633046,2.52800100,333.04850000
-14.72585046,2.53944500,334.74220000
-14.70537046,2.54509100,336.43600000
-14.68489046,2.55073700,338.12980000
-14.66441046,2.56202900,339.83880000
-14.64393046,2.57332100,341.53260000
-14.62345046,2.58461300,343.22640000
-14.60297046,2.59590400,344.35560000
-14.58249046,2.60719600,346.61400000
-14.56201046,2.61284200,348.32300000
-14.54153047,2.61848800,350.58140000
-14.52105047,2.62993300,352.27510000
-14.50057047,2.62993300,353.98420000
-14.48009047,2.63557800,355.67790000
-14.45961047,2.64122400,356.80710000
-14.43913047,2.64687000,359.06550000
-14.41865047,2.65251600,360.21000000
-14.39817047,2.65816200,361.33910000
-14.37769047,2.66380800,362.46830000
-14.35721047,2.66945400,364.16210000
-14.33673047,2.68074600,365.85590000
-14.31625047,2.68639200,367.56490000
-14.29577047,2.69203800,369.25870000
-14.27529047,2.69768400,370.38780000
-14.25481047,2.70897600,371.51700000
-14.23433047,2.71477400,372.64620000
-14.21385047,2.72606600,374.35530000
-14.19337047,2.73171200,376.04900000
-14.17289047,2.73735800,377.17820000
-14.15241047,2.74300400,378.30740000
-14.13193047,2.74865000,379.43660000
-14.11145047,2.75994100,381.71020000
-14.09097047,2.76558700,383.40400000
-14.07049047,2.77703200,385.66240000
-14.05001047,2.78267800,386.22700000
-14.02953047,2.78832400,387.37140000
-14.00905047,2.79397000,388.50060000
-13.98857047,2.79961500,389.62980000
-13.96809047,2.81090700,391.32360000
-13.94761047,2.81655300,392.45280000
-13.92713047,2.81655300,394.16180000
-13.90665047,2.82219900,395.29100000
-13.88617047,2.82784500,396.42020000
-13.86569047,2.83349100,397.54930000
-13.84521047,2.83913700,398.67850000
-13.82473047,2.84478300,400.37230000
-13.80425047,2.85042900,401.51680000
-13.78377047,2.85042900,402.64590000
-13.76329047,2.86187300,403.21050000
-13.74281047,2.86751900,403.77510000
-13.72233047,2.87316500,405.46890000
-13.70185047,2.87881100,406.59810000
-13.68137047,2.88445700,407.74250000
-13.66089047,2.89010300,408.30710000
-13.64041047,2.89010300,408.87170000
-13.61993047,2.89574900,408.87170000
-13.59945047,2.89574900,409.43630000
-13.57897047,2.89574900,410.56550000
-13.55849047,2.89574900,411.69470000
-13.53801047,2.89574900,412.25920000
-13.51753047,2.89574900,413.38840000
-13.49705047,2.90139500,413.95300000
-13.47657047,2.90704100,415.09750000
-13.45609047,2.91268700,416.22670000
-13.43561047,2.91833300,417.35580000
-13.41513047,2.92397800,417.92040000
-13.39465047,2.92962400,417.92040000
-13.37417047,2.93527000,418.48500000
-13.35369047,2.94106900,419.04960000
-13.33321047,2.94106900,420.19410000
-13.31273047,2.94106900,420.75870000
-13.29225047,2.94671500,421.88780000
-13.27177047,2.94671500,422.45250000
-13.25129047,2.94671500,423.01700000
-13.23081047,2.95236100,424.14620000
-13.21033047,2.95236100,425.27540000
-13.18985047,2.95236100,425.84000000
-13.16937047,2.95236100,426.40460000
-13.14889047,2.95236100,426.96920000
-13.12841047,2.95236100,426.96920000
-13.10793047,2.95800700,427.53380000
-13.08745047,2.95800700,427.53380000
-13.06697047,2.95236100,427.53380000
-13.04649047,2.95236100,427.53380000
-13.02601047,2.95236100,427.53380000
-13.00553047,2.95236100,427.53380000
-12.98505047,2.95236100,427.53380000
-12.96457047,2.94671500,427.53380000
-12.94409047,2.94106900,427.53380000
-12.92361047,2.94106900,428.67820000
-12.90313048,2.94106900,429.24280000
-12.88265048,2.94106900,429.24280000
-12.86217048,2.94106900,430.93660000
-12.84169048,2.94106900,430.93660000
-12.82121048,2.93527000,430.93660000
-12.80073048,2.92962400,431.50120000
-12.78025048,2.92962400,432.06580000
-12.75977048,2.92397800,432.06580000
-12.73929048,2.91833300,431.50120000
-12.71881048,2.91268700,431.50120000
-12.69833048,2.90704100,429.80740000
-12.67785048,2.90139500,429.80740000
-12.65737048,2.90139500,430.37200000
-12.63689048,2.90139500,430.93660000
-12.61641048,2.89010300,430.37200000
-12.59593048,2.88445700,430.37200000
-12.57545048,2.87881100,430.37200000
-12.55497048,2.87316500,430.37200000
-12.53449048,2.86751900,430.37200000
-12.51401048,2.85607500,430.37200000
-12.49353048,2.85042900,430.37200000
-12.47305048,2.83913700,429.24280000
-12.45257048,2.83349100,429.24280000
-12.43209048,2.82784500,428.67820000
-12.41161048,2.81655300,428.67820000
-12.39113048,2.80526100,428.67820000
-12.37065048,2.79397000,428.67820000
-12.35017048,2.78267800,429.24280000
-12.32969048,2.76558700,428.67820000
-12.30921048,2.74865000,428.11360000
-12.28873048,2.73171200,428.11360000
-12.26825048,2.71477400,428.11360000
-12.24777048,2.69768400,428.11360000
-12.22729048,2.68074600,428.11360000
-12.20681048,2.66380800,427.53380000
-12.18633048,2.64687000,426.96920000
-12.16585048,2.62978000,426.96920000
-12.14537048,2.61848800,426.96920000
-12.12489048,2.60155000,426.96920000
-12.10441048,2.58461300,426.96920000
-12.08393048,2.56767500,426.96920000
-12.06345048,2.54493900,426.40460000
-12.04297048,2.52235500,426.40460000
-12.02249048,2.50541700,425.27540000
-12.00201048,2.48283300,424.14620000
-11.98153048,2.46025000,423.58160000
-11.96105048,2.43751300,422.45250000
-11.94057048,2.41493000,421.88780000
-11.92009048,2.39234600,420.75870000
-11.89961048,2.37540800,420.19410000
-11.87913048,2.35267200,419.62950000
-11.85865048,2.33008800,419.62950000
-11.83817048,2.30750400,419.04960000
-11.81769048,2.28476800,418.48500000
-11.79721048,2.26218500,417.92040000
-11.77673048,2.23960100,416.22670000
-11.75625048,2.21686500,415.66210000
-11.73577048,2.18863500,414.53290000
-11.71529048,2.16605100,413.95300000
-11.69481048,2.13766900,413.38840000
-11.67433048,2.11508500,412.82390000
-11.65385048,2.08685600,412.25920000
-11.63337048,2.05847300,411.13010000
-11.61289048,2.03024400,411.13010000
-11.59241048,2.00201400,410.00090000
-11.57193048,1.97927800,409.43630000
-11.55145048,1.95104800,408.30710000
-11.53097048,1.92281900,407.17790000
-11.51049048,1.89443600,406.61330000
-11.49001048,1.86620700,405.46890000
-11.46953048,1.84362300,404.90430000
-11.44905048,1.81524100,403.77510000
-11.42857048,1.79265700,402.64590000
-11.40809048,1.75878200,401.51680000
-11.38761048,1.73055200,399.80770000
-11.36713048,1.70781600,398.11400000
