Frequency,Channel A,Channel B
(ms),(mV),(mV)

-25.61337776,-254.57010000,-77.33390000
-25.59289776,-253.44100000,-76.20471000
-25.57241776,-254.57010000,-76.43056000
-25.55193776,-255.15000000,-76.88223000
-25.53145776,-255.15000000,-77.78558000
-25.51097776,-255.15000000,-78.01141000
-25.49049776,-255.15000000,-78.69502000
-25.47001776,-255.71460000,-79.37254000
-25.44953776,-255.71460000,-79.82421000
-25.42905776,-255.71460000,-80.05005000
-25.40857776,-256.27910000,-80.50783000
-25.38809776,-256.84380000,-80.95950000
-25.36761776,-257.42360000,-80.95950000
-25.34713776,-258.55280000,-81.18533000
-25.32665776,-259.11740000,-81.63701000
-25.30617776,-259.11740000,-81.63701000
-25.28569776,-259.69720000,-82.31452000
-25.26521776,-260.82640000,-82.99814000
-25.24473776,-260.82640000,-83.22397000
-25.22425776,-261.40630000,-83.44981000
-25.20377776,-262.53550000,-83.44981000
-25.18329776,-262.53550000,-83.67564000
-25.16281776,-263.11530000,-83.67564000
-25.14233776,-263.67990000,-83.90148000
-25.12185776,-264.24450000,-84.35316000
-25.10137776,-264.24450000,-84.80482000
-25.08089776,-264.82430000,-85.03067000
-25.06041776,-265.38890000,-85.48234000
-25.03993776,-265.38890000,-86.39179000
-25.01945776,-265.38890000,-86.61763000
-24.99897776,-265.95350000,-87.06931000
-24.97849776,-266.53340000,-87.52097000
-24.95801776,-267.09800000,-87.29514000
-24.93753776,-267.66260000,-87.52097000
-24.91705776,-269.93620000,-88.88210000
-24.89657776,-269.93620000,-89.10794000
-24.87609776,-269.93620000,-89.10794000
-24.85561776,-271.08070000,-89.55962000
-24.83513776,-271.64520000,-89.79155000
-24.81465776,-272.22510000,-90.24323000
-24.79417776,-272.22510000,-90.92074000
-24.77369776,-272.22510000,-91.14658000
-24.75321776,-270.51610000,-90.24323000
-24.73273776,-271.08070000,-90.24323000
-24.71225776,-271.64520000,-90.69490000
-24.69177776,-271.64520000,-91.14658000
-24.67129776,-271.64520000,-91.59825000
-24.65081776,-271.64520000,-91.82409000
-24.63033776,-272.22510000,-91.82409000
-24.60985776,-272.78970000,-92.04992000
-24.58937776,-273.36950000,-92.27576000
-24.56889776,-273.36950000,-92.72743000
-24.54841776,-273.36950000,-92.72743000
-24.52793777,-273.36950000,-92.72743000
-24.50745777,-273.36950000,-93.18521000
-24.48697777,-273.36950000,-93.18521000
-24.46649777,-273.93410000,-93.86272000
-24.44601777,-274.49870000,-94.31440000
-24.42553777,-274.49870000,-94.54023000
-24.40505777,-274.49870000,-94.99801000
-24.38457777,-274.49870000,-94.99801000
-24.36409777,-274.49870000,-94.99801000
-24.34361777,-274.49870000,-94.76608000
-24.32313777,-274.49870000,-95.22385000
-24.30265777,-273.93410000,-94.99801000
-24.28217777,-273.36950000,-94.99801000
-24.26169777,-273.93410000,-95.44968000
-24.24121777,-273.93410000,-94.99801000
-24.22073777,-274.49870000,-95.67552000
-24.20025777,-275.06330000,-95.90136000
-24.17977777,-275.64320000,-95.90136000
-24.15929777,-275.64320000,-95.90136000
-24.13881777,-275.64320000,-95.90136000
-24.11833777,-275.64320000,-95.90136000
-24.09785777,-275.64320000,-96.12720000
-24.07737777,-275.64320000,-94.54023000
-24.05689777,-275.64320000,-94.54023000
-24.03641777,-275.64320000,-95.22385000
-24.01593777,-275.06330000,-95.44968000
-23.99545777,-275.06330000,-95.44968000
-23.97497777,-275.06330000,-95.67552000
-23.95449777,-275.64320000,-95.67552000
-23.93401777,-275.06330000,-95.67552000
-23.91353777,-275.06330000,-97.94000000
-23.89305777,-275.06330000,-97.71416000
-23.87257777,-275.06330000,-97.26249000
-23.85209777,-275.64320000,-97.48832000
-23.83161777,-275.64320000,-97.25638000
-23.81113777,-275.64320000,-97.71416000
-23.79065777,-275.06330000,-98.16583000
-23.77017777,-275.06330000,-97.94000000
-23.74969777,-275.06330000,-98.16583000
-23.72921777,-274.49870000,-98.39167000
-23.70873777,-273.93410000,-98.61751000
-23.68825777,-273.36950000,-98.61751000
-23.66777777,-273.36950000,-98.84335000
-23.64729777,-273.36950000,-98.84335000
-23.62681777,-273.36950000,-98.61751000
-23.60633777,-273.36950000,-98.84335000
-23.58585777,-273.36950000,-98.61751000
-23.56537777,-273.36950000,-98.61751000
-23.54489777,-273.93410000,-98.61751000
-23.52441777,-273.93410000,-98.61751000
-23.50393777,-273.93410000,-99.06918000
-23.48345777,-273.93410000,-98.84335000
-23.46297777,-273.93410000,-99.06918000
-23.44249777,-273.93410000,-99.29502000
-23.42201777,-273.35430000,-99.29502000
-23.40153777,-273.35430000,-99.52086000
-23.38105777,-272.22510000,-99.52086000
-23.36057777,-271.64520000,-99.52086000
-23.34009777,-271.08070000,-99.29502000
-23.31961777,-270.51610000,-99.06918000
-23.29913777,-269.93620000,-98.61751000
-23.27865777,-269.37160000,-98.39167000
-23.25817777,-269.37160000,-98.61751000
-23.23769777,-268.22720000,-98.39167000
-23.21721777,-267.66260000,-98.39167000
-23.19673777,-267.09800000,-98.16583000
-23.17625777,-267.09800000,-98.16583000
-23.15577777,-265.95350000,-98.39167000
-23.13529777,-265.38890000,-98.39167000
-23.11481777,-264.24450000,-98.39167000
-23.09433777,-263.11530000,-98.16583000
-23.07385777,-262.53550000,-97.94000000
-23.05337777,-261.97090000,-97.71416000
-23.03289777,-261.40630000,-97.71416000
-23.01241777,-259.69720000,-97.48832000
-22.99193777,-259.11740000,-97.48832000
-22.97145777,-257.98820000,-97.48832000
-22.95097777,-257.98820000,-96.80471000
-22.93049777,-257.42360000,-96.57887000
-22.91001777,-256.27910000,-96.57887000
-22.88953777,-255.13470000,-96.57887000
-22.86905778,-254.00550000,-96.35303000
-22.84857778,-253.42570000,-96.12720000
-22.82809778,-252.29650000,-95.90136000
-22.80761778,-251.15210000,-95.90136000
-22.78713778,-249.44300000,-96.35303000
-22.76665778,-248.31380000,-96.35303000
-22.74617778,-247.16940000,-95.44968000
-22.72569778,-246.02490000,-95.22385000
-22.70521778,-244.31590000,-94.77218000
-22.68473778,-243.18670000,-94.54023000
-22.66425778,-242.04230000,-94.08856000
-22.64377778,-240.91310000,-93.63689000
-22.62329778,-239.76870000,-93.63689000
-22.60281778,-238.05960000,-93.41105000
-22.58233778,-236.93040000,-93.86272000
-22.56185778,-235.78600000,-93.63689000
-22.54137778,-235.22140000,-93.86272000
-22.52089778,-233.51240000,-93.86272000
-22.50041778,-232.36790000,-93.86272000
-22.47993778,-230.65890000,-93.41105000
-22.45945778,-228.96510000,-92.95937000
-22.43897778,-227.82070000,-92.50159000
-22.41849778,-226.67620000,-92.04992000
-22.39801778,-225.54700000,-90.23713000
-22.37753778,-223.83800000,-90.01128000
-22.35705778,-222.69350000,-90.01128000
-22.33657778,-220.98450000,-89.78545000
-22.31609778,-219.85530000,-90.23713000
-22.29561778,-218.14630000,-90.01128000
-22.27513778,-216.43730000,-89.78545000
-22.25465778,-214.14840000,-90.01128000
-22.23417778,-212.43930000,-91.37241000
-22.21369778,-210.73030000,-91.14658000
-22.19321778,-209.03650000,-90.69490000
-22.17273778,-207.89210000,-90.46906000
-22.15225778,-206.18300000,-90.01739000
-22.13177778,-205.05380000,-89.33378000
-22.11129778,-203.90940000,-89.10794000
-22.09081778,-202.76500000,-88.65627000
-22.07033778,-200.49130000,-88.43043000
-22.04985778,-198.78230000,-88.20460000
-22.02937778,-197.08850000,-87.97875000
-22.00889778,-194.79960000,-87.52097000
-21.98841778,-193.09060000,-87.06931000
-21.96793778,-191.38160000,-87.29514000
-21.94745778,-189.10790000,-87.06931000
-21.92697778,-187.39890000,-86.84346000
-21.90649778,-185.68980000,-86.16596000
-21.88601778,-183.98080000,-85.71428000
-21.86553778,-182.27180000,-85.25651000
-21.84505778,-181.14260000,-85.03067000
-21.82457778,-179.43360000,-85.03067000
-21.80409778,-177.14470000,-84.80482000
-21.78361778,-175.43560000,-84.35316000
-21.76313778,-173.16200000,-84.12732000
-21.74265778,-171.45300000,-84.12732000
-21.72217778,-169.74390000,-84.12732000
-21.70169778,-168.05020000,-83.90148000
-21.68121778,-165.76130000,-83.44981000
-21.66073778,-163.48760000,-82.76619000
-21.64025778,-161.77860000,-82.08868000
-21.61977778,-160.06960000,-81.86285000
-21.59929778,-158.37580000,-81.41117000
-21.57881778,-156.08690000,-81.41117000
-21.55833778,-156.08690000,-82.31452000
-21.53785778,-153.81330000,-81.86285000
-21.51737778,-152.10420000,-81.63701000
-21.49689778,-150.95980000,-81.86285000
-21.47641778,-148.68620000,-81.86285000
-21.45593778,-146.41250000,-81.63701000
-21.43545778,-144.70350000,-81.41117000
-21.41497778,-142.99450000,-80.50172000
-21.39449778,-138.44720000,-78.69502000
-21.37401778,-136.73820000,-78.69502000
-21.35353778,-134.46450000,-78.46919000
-21.33305778,-132.19090000,-77.78558000
-21.31257778,-130.48190000,-77.10806000
-21.29209778,-128.77280000,-76.65639000
-21.27161778,-126.49920000,-76.20471000
-21.25113778,-124.79020000,-75.97887000
-21.23065779,-123.64570000,-75.75304000
-21.21017779,-121.37210000,-75.29527000
-21.18969779,-119.66310000,-74.84359000
-21.16921779,-117.38940000,-74.39191000
-21.14873779,-115.68040000,-74.39191000
-21.12825779,-113.40680000,-73.71440000
-21.10777779,-111.11790000,-73.03078000
-21.08729779,-108.84430000,-72.57912000
-21.06681779,-105.99080000,-71.67577000
-21.04633779,-103.71710000,-70.99215000
-21.02585779,-101.44350000,-70.76632000
-21.00537779,-99.73449000,-70.54047000
-20.98489779,-97.46085000,-69.86297000
-20.96441779,-95.75182000,-69.63713000
-20.94393779,-94.60738000,-69.18546000
-20.92345779,-92.89834000,-69.18546000
-20.90297779,-91.18931000,-69.18546000
-20.88249779,-89.49553000,-68.50184000
-20.86201779,-87.20663000,-67.82433000
-20.84153779,-84.93301000,-67.37266000
-20.82105779,-82.65938000,-66.69515000
-20.80057779,-80.38575000,-66.69515000
-20.78009779,-78.11212000,-66.46931000
-20.75961779,-76.40308000,-65.78570000
-20.73913779,-74.69405000,-65.33402000
-20.71865779,-74.69405000,-66.46931000
-20.69817779,-72.98501000,-66.01154000
-20.67769779,-71.27598000,-65.10818000
-20.65721779,-70.13153000,-64.43067000
-20.63673779,-68.42249000,-63.97900000
-20.61625779,-66.14886000,-63.52122000
-20.59577779,-63.87524000,-63.06955000
-20.57529779,-62.16620000,-62.84372000
-20.55481779,-58.18354000,-61.26285000
-20.53433779,-55.90990000,-60.57924000
-20.51385779,-54.20087000,-60.57924000
-20.49337779,-51.34739000,-60.35340000
-20.47289779,-49.07376000,-59.45005000
-20.45241779,-46.80013000,-59.22422000
-20.43193779,-44.52650000,-58.31477000
-20.41145779,-42.23761000,-57.63726000
-20.39097779,-39.96399000,-56.95974000
-20.37049779,-38.25495000,-56.50807000
-20.35001779,-35.41673000,-56.05029000
-20.32953779,-33.70769000,-55.59862000
-20.30905779,-31.43406000,-55.14695000
-20.28857779,-29.72503000,-54.69527000
-20.26809779,-27.43614000,-54.24360000
-20.24761779,-25.16251000,-53.33414000
-20.22713779,-23.45347000,-52.20496000
-20.20665779,-21.17984000,-51.75329000
-20.18617779,-19.47081000,-50.84383000
-20.16569779,-17.19718000,-50.61800000
-20.14521779,-15.48814000,-50.16632000
-20.12473779,-13.77911000,-49.48881000
-20.10425779,-12.07007000,-49.03104000
-20.08377779,-9.79644100,-48.80519000
-20.06329779,-7.52281200,-48.80519000
-20.04281779,-4.66933200,-48.12769000
-20.02233779,-2.96029500,-47.67601000
-20.00185779,-1.25125900,-46.99850000
-19.98137779,1.00711100,-46.54683000
-19.96089779,3.28074000,-45.86321000
-19.94041779,5.56962800,-45.41154000
-19.91993779,7.26340500,-44.73403000
-19.89945779,8.97244200,-44.28236000
-19.87897779,8.97244200,-44.73403000
-19.85849779,11.24607000,-44.50819000
-19.83801779,12.95511000,-44.05042000
-19.81753779,14.09955000,-43.37291000
-19.79705779,15.80859000,-42.69539000
-19.77657779,17.50237000,-42.01178000
-19.75609779,19.21140000,-41.78594000
-19.73561779,20.92044000,-41.33427000
-19.71513779,23.75866000,-40.20508000
-19.69465779,25.46769000,-39.52757000
-19.67417779,27.74132000,-38.61812000
-19.65369779,30.01495000,-37.94061000
-19.63321779,31.72399000,-37.71478000
-19.61273779,33.43303000,-37.26310000
-19.59225780,35.14206000,-36.57948000
-19.57177780,37.41569000,-36.12781000
-19.55129780,39.12473000,-35.45030000
-19.53081780,40.83376000,-34.76668000
-19.51033780,42.54280000,-34.31501000
-19.48985780,44.25184000,-33.86334000
-19.46937780,46.52546000,-33.18583000
-19.44889780,48.23450000,-32.50832000
-19.42841780,50.50813000,-31.82470000
-19.40793780,52.21717000,-31.14719000
-19.38745780,53.92620000,-30.92135000
-19.36697780,55.63524000,-30.01800000
-19.34649780,57.34428000,-29.56023000
-19.32601780,59.61790000,-28.65688000
-19.30553780,61.32694000,-27.75353000
-19.28505780,63.03598000,-27.52769000
-19.26457780,64.74501000,-26.84408000
-19.24409780,66.45405000,-26.39241000
-19.22361780,68.16309000,-25.71490000
-19.20313780,70.43672000,-25.48906000
-19.18265780,72.14575000,-25.03738000
-19.16217780,73.29019000,-24.57961000
-19.14169780,74.99923000,-23.67626000
-19.12121780,76.70827000,-23.22458000
-19.10073780,78.98190000,-22.54097000
-19.08025780,80.69094000,-21.18595000
-19.05977780,82.39997000,-20.50844000
-19.03929780,84.10901000,-19.59899000
-19.01881780,85.81805000,-18.92147000
-18.99833780,87.52708000,-18.69564000
-18.97785780,89.80071000,-18.01202000
-18.95737780,91.50974000,-17.10868000
-18.93689780,91.50974000,-16.43117000
-18.91641780,92.63892000,-15.97949000
-18.89593780,94.34796000,-14.84420000
-18.87545780,96.05700000,-13.94085000
-18.85497780,97.76604000,-12.80557000
-18.83449780,99.47507000,-12.12806000
-18.81401780,100.60430000,-12.57973000
-18.79353780,102.31330000,-11.90222000
-18.77305780,104.58690000,-11.67638000
-18.75257780,106.87580000,-11.22471000
-18.73209780,108.00500000,-10.54720000
-18.71161780,109.14940000,-10.31526000
-18.69113780,110.27860000,-10.08942000
-18.67065780,111.98770000,-9.18607000
-18.65017780,113.13210000,-7.59910800
-18.62969780,114.84110000,-6.92159800
-18.60921780,116.55020000,-5.79241300
-18.58873780,117.69460000,-5.33463500
-18.56825780,119.96830000,-4.65712500
-18.54777780,121.67730000,-4.20545100
-18.52729780,123.38630000,-3.52794000
-18.50681780,125.08010000,-2.61848800
-18.48633780,126.78910000,-1.94097700
-18.46585780,127.93360000,-1.26346600
-18.44537780,128.49820000,-0.80568860
-18.42489780,130.20720000,-0.35401470
-18.40441780,131.35170000,-0.12817770
-18.38393780,132.48080000,0.76906640
-18.36345780,133.62530000,1.90435500
-18.34297780,134.75450000,1.90435500
-18.32249780,135.89890000,2.35602900
-18.30201780,137.60800000,2.80770300
-18.28153780,139.88160000,2.80770300
-18.26105780,141.02600000,3.93688800
-18.24057780,142.17050000,4.84633900
-18.22009780,143.29970000,5.74968700
-18.19961780,145.00870000,5.97552400
-18.17913780,146.15310000,6.42719800
-18.15865780,147.28230000,6.65303500
-18.13817780,147.86220000,7.33054600
-18.11769780,148.99130000,8.69167000
-18.09721780,150.13580000,9.14334600
-18.07673780,151.26500000,9.59501900
-18.05625780,152.40940000,9.82696000
-18.03577780,153.55390000,10.27863000
-18.01529780,154.68310000,11.40782000
-17.99481780,155.82750000,12.08533000
-17.97433780,156.97190000,12.76894000
-17.95385780,158.10110000,12.99478000
-17.93337781,159.24560000,13.89813000
-17.91289781,160.37480000,14.34980000
-17.89241781,161.51920000,15.25925000
-17.87193781,162.66370000,16.16260000
-17.85145781,163.79280000,16.84011000
-17.83097781,165.50190000,18.20124000
-17.81049781,167.21090000,18.65291000
-17.79001781,168.35530000,19.78820000
-17.76953781,169.48450000,20.01404000
-17.74905781,170.62900000,20.46571000
-17.72857781,172.32280000,20.91739000
-17.70809781,173.46720000,21.14322000
-17.68761781,174.61160000,21.59490000
-17.66713781,175.17620000,21.82073000
-17.64665781,176.32070000,22.73018000
-17.62617781,177.44990000,23.18186000
-17.60569781,178.59430000,23.85937000
-17.58521781,180.86790000,24.76882000
-17.56473781,181.43250000,25.22050000
-17.54425781,183.14160000,25.89801000
-17.52377781,184.28600000,26.80746000
-17.50329781,185.43050000,27.25913000
-17.48281781,186.55960000,27.48497000
-17.46233781,187.70410000,27.93664000
-17.44185781,188.83330000,28.83999000
-17.42137781,189.41310000,29.97528000
-17.40089781,191.12210000,30.65279000
-17.38041781,191.68680000,31.55614000
-17.35993781,192.25130000,31.78197000
-17.33945781,193.39580000,32.01391000
-17.31897781,193.96040000,32.69143000
-17.29849781,195.10480000,33.36893000
-17.27801781,196.24930000,33.82061000
-17.25753781,196.81390000,33.82061000
-17.23705781,197.37840000,34.50423000
-17.21657781,197.94300000,35.18174000
-17.19609781,199.08750000,36.08509000
-17.17561781,200.23190000,36.99454000
-17.15513781,201.36110000,37.89788000
-17.13465781,202.50560000,38.57539000
-17.11417781,203.07010000,39.03317000
-17.09369781,204.21460000,39.71068000
-17.07321781,205.34380000,40.16236000
-17.05273781,206.48820000,40.61403000
-17.03225781,207.61740000,41.06570000
-17.01177781,208.76190000,41.97515000
-16.99129781,209.90630000,42.42683000
-16.97081781,210.47090000,43.10434000
-16.95033781,212.17990000,43.78185000
-16.92985781,213.32440000,44.69130000
-16.90937781,213.88900000,45.36881000
-16.88889781,214.45360000,45.59465000
-16.86841781,215.59800000,46.27827000
-16.84793781,216.16260000,46.72994000
-16.82745781,216.72720000,47.40745000
-16.80697781,217.30700000,47.85913000
-16.78649781,217.87160000,48.76247000
-16.76601781,217.87160000,49.22025000
-16.74553781,219.01610000,49.89776000
-16.72505781,220.14530000,51.02694000
-16.70457781,220.72510000,51.47862000
-16.68409781,221.85430000,51.93640000
-16.66361781,222.99870000,52.61391000
-16.64313781,223.56330000,53.29142000
-16.62265781,223.56330000,53.29142000
-16.60217781,224.70780000,53.74920000
-16.58169781,225.27240000,54.42671000
-16.56121781,226.41680000,54.87838000
-16.54073781,226.98140000,55.78173000
-16.52025781,227.54600000,58.27204000
-16.49977781,227.54600000,58.49788000
-16.47929781,228.69040000,58.72371000
-16.45881781,230.39950000,59.18149000
-16.43833781,230.96410000,59.85900000
-16.41785781,231.52870000,60.53651000
-16.39737781,231.52870000,60.98819000
-16.37689781,232.67310000,61.22013000
-16.35641781,233.23770000,59.85900000
-16.33593781,233.81760000,60.31068000
-16.31545781,234.38210000,60.99429000
-16.29497782,234.38210000,61.67180000
-16.27449782,234.94670000,61.89764000
-16.25401782,235.52660000,61.89764000
-16.23353782,236.09120000,62.34931000
-16.21305782,236.09120000,63.03293000
-16.19257782,236.09120000,63.48460000
-16.17209782,237.23560000,64.16211000
-16.15161782,237.80020000,64.61378000
-16.13113782,238.36480000,65.06546000
-16.11065782,239.50930000,65.51713000
-16.09017782,240.07390000,65.96881000
-16.06969782,240.63840000,66.65242000
-16.04921782,241.78290000,67.32993000
-16.02873782,241.78290000,67.32993000
-16.00825782,242.34750000,67.78161000
-15.98777782,242.91200000,68.00745000
-15.96729782,242.91200000,68.46522000
-15.94681782,243.49190000,68.91690000
-15.92633782,244.62110000,69.36857000
-15.90585782,245.20090000,69.59441000
-15.88537782,245.20090000,69.36857000
-15.86489782,246.89470000,69.82024000
-15.84441782,247.47460000,70.27802000
-15.82393782,248.03920000,70.50385000
-15.80345782,249.18360000,70.95554000
-15.78297782,249.18360000,71.40720000
-15.76249782,249.74820000,72.08472000
-15.74201782,249.74820000,72.31055000
-15.72153782,250.89270000,73.22000000
-15.70105782,251.45720000,74.12335000
-15.68057782,251.45720000,73.89751000
-15.66009782,252.02180000,74.80087000
-15.63961782,252.58640000,75.25864000
-15.61913782,253.16630000,75.48448000
-15.59865782,253.16630000,75.93615000
-15.57817782,254.87530000,76.38783000
-15.55769782,254.87530000,76.61366000
-15.53721782,254.87530000,77.06534000
-15.51673782,256.00450000,77.74895000
-15.49625782,256.58440000,78.20062000
-15.47577782,257.14890000,78.65231000
-15.45529782,257.14890000,79.10397000
-15.43481782,257.14890000,79.32980000
-15.41433782,257.71350000,80.00732000
-15.39385782,258.85800000,80.46510000
-15.37337782,260.00240000,80.69094000
-15.35289782,260.56700000,81.59428000
-15.33241782,260.56700000,81.59428000
-15.31193782,261.13160000,81.82011000
-15.29145782,262.27610000,82.04596000
-15.27097782,263.40520000,82.27180000
-15.25049782,263.40520000,82.50374000
-15.23001782,263.40520000,82.50374000
-15.20953782,263.40520000,82.72958000
-15.18905782,263.40520000,83.18124000
-15.16857782,263.98510000,83.63292000
-15.14809782,264.54970000,84.08459000
-15.12761782,265.11430000,84.76211000
-15.10713782,265.11430000,84.99404000
-15.08665782,265.11430000,84.99404000
-15.06617782,265.69410000,85.21989000
-15.04569782,265.69410000,85.44572000
-15.02521782,266.82330000,85.44572000
-15.00473782,267.40320000,85.89739000
-14.98425782,267.40320000,86.34907000
-14.96377782,267.40320000,87.02657000
-14.94329782,267.96770000,87.25242000
-14.92281782,269.11220000,87.47825000
-14.90233782,269.11220000,88.16187000
-14.88185782,270.24140000,88.38770000
-14.86137782,269.67680000,88.61354000
-14.84089782,269.67680000,89.51688000
-14.82041782,270.24140000,89.51688000
-14.79993782,270.82120000,89.29105000
-14.77945782,271.38580000,89.74272000
-14.75897782,271.38580000,90.42635000
-14.73849782,271.95040000,90.65218000
-14.71801782,271.95040000,91.10385000
-14.69753782,272.51500000,90.87801000
-14.67705782,273.09490000,90.42635000
-14.65657783,273.65950000,90.65218000
-14.63609783,274.22410000,90.87801000
-14.61561783,274.22410000,91.10385000
-14.59513783,274.22410000,91.32969000
-14.57465783,274.78860000,91.55552000
-14.55417783,275.36850000,91.78136000
-14.53369783,275.93310000,92.23914000
-14.51321783,275.93310000,92.23914000
-14.49273783,275.93310000,92.23914000
-14.47225783,275.93310000,92.91665000
-14.45177783,276.49770000,93.14249000
-14.43129783,277.06230000,93.14249000
-14.41081783,277.64210000,93.36832000
-14.39033783,277.64210000,93.36832000
-14.36985783,277.64210000,94.04584000
-14.34937783,278.20670000,94.49751000
-14.32889783,278.20670000,94.94918000
-14.30841783,278.20670000,94.72334000
-14.28793783,278.20670000,94.94918000
-14.26745783,278.20670000,95.40696000
-14.24697783,277.64210000,95.40696000
-14.22649783,278.20670000,95.63280000
-14.20601783,278.20670000,95.40696000
-14.18553783,278.77130000,95.40696000
-14.16505783,279.35120000,95.40696000
-14.14457783,279.91580000,95.40696000
-14.12409783,280.48030000,95.63280000
-14.10361783,280.48030000,95.63280000
-14.08313783,280.48030000,95.40696000
-14.06265783,279.91580000,95.63280000
-14.04217783,279.91580000,95.85863000
-14.02169783,279.35120000,96.31030000
-14.00121783,278.20670000,96.76198000
-13.98073783,277.64210000,97.21976000
-13.96025783,277.06230000,97.44559000
-13.93977783,277.06230000,97.44559000
-13.91929783,277.06230000,98.12311000
-13.89881783,277.06230000,98.12311000
-13.87833783,277.06230000,97.89727000
-13.85785783,277.06230000,97.67143000
-13.83737783,277.64210000,97.67143000
-13.81689783,277.64210000,97.67143000
-13.79641783,277.64210000,97.67143000
-13.77593783,277.06230000,97.67143000
-13.75545783,277.06230000,97.44559000
-13.73497783,277.06230000,97.67143000
-13.71449783,277.06230000,98.12311000
-13.69401783,277.06230000,98.34895000
-13.67353783,277.06230000,98.34895000
-13.65305783,277.06230000,97.89727000
-13.63257783,277.06230000,97.89727000
-13.61209783,277.64210000,97.89727000
-13.59161783,277.64210000,98.12311000
-13.57113783,277.64210000,98.12311000
-13.55065783,277.64210000,98.12311000
-13.53017783,277.64210000,97.89727000
-13.50969783,277.64210000,97.67143000
-13.48921783,277.64210000,98.12311000
-13.46873783,277.64210000,98.12311000
-13.44825783,277.06230000,97.89727000
-13.42777783,276.49770000,97.89727000
-13.40729783,276.49770000,97.67143000
-13.38681783,275.93310000,97.44559000
-13.36633783,275.36850000,97.89727000
-13.34585783,274.22410000,97.89727000
-13.32537783,273.65950000,98.12311000
-13.30489783,273.09490000,97.89727000
-13.28441783,273.09490000,98.12311000
-13.26393783,272.51500000,98.12311000
-13.24345783,271.38580000,98.34895000
-13.22297783,270.82120000,98.34895000
-13.20249783,270.24140000,98.12311000
-13.18201783,270.24140000,98.12311000
-13.16153783,268.53230000,96.99393000
-13.14105783,267.96770000,97.21976000
-13.12057783,267.40320000,97.21976000
-13.10009783,266.83860000,96.99393000
-13.07961783,266.25870000,96.99393000
-13.05913783,265.12950000,96.76808000
-13.03865783,263.98510000,96.53615000
-13.01817783,263.42050000,96.53615000
-12.99769784,263.98510000,96.99393000
-12.97721784,262.84060000,96.99393000
-12.95673784,261.13160000,97.21976000
-12.93625784,260.00240000,97.21976000
-12.91577784,259.42260000,96.76198000
-12.89529784,258.85800000,97.21976000
-12.87481784,258.29340000,96.99393000
-12.85433784,257.14890000,96.53615000
-12.83385784,255.43990000,96.53615000
-12.81337784,254.29550000,96.08447000
-12.79289784,253.73090000,95.40696000
-12.77241784,253.16630000,95.40696000
-12.75193784,252.02180000,95.63280000
-12.73145784,250.89270000,95.18112000
-12.71097784,249.74820000,95.18112000
-12.69049784,248.03920000,95.18112000
-12.67001784,247.47460000,95.40696000
-12.64953784,246.33010000,95.18112000
-12.62905784,244.62110000,95.40696000
-12.60857784,242.91200000,95.18112000
-12.58809784,241.21830000,94.49751000
-12.56761784,240.07390000,94.04584000
-12.54713784,238.94470000,94.04584000
-12.52665784,237.80020000,93.82000000
-12.50617784,235.52660000,93.36832000
-12.48569784,234.38210000,93.36832000
-12.46521784,233.81760000,92.91665000
-12.44473784,232.67310000,92.46498000
-12.42425784,230.96410000,92.46498000
-12.40377784,229.25500000,92.46498000
-12.38329784,226.98140000,92.01330000
-12.36281784,225.27240000,92.01330000
-12.34233784,224.12790000,91.78747000
-12.32185784,221.85430000,92.91665000
-12.30137784,219.58070000,92.91665000
-12.28089784,217.87160000,92.69081000
-12.26041784,216.72720000,92.69081000
-12.23993784,215.01810000,92.23914000
-12.21945784,213.88900000,92.01330000
-12.19897784,212.17990000,92.01330000
-12.17849784,211.03550000,91.55552000
-12.15801784,209.90630000,89.97466000
-12.13753784,208.19730000,89.51688000
-12.11705784,206.48820000,88.83938000
-12.09657784,204.77920000,88.38770000
-12.07609784,203.63470000,88.38770000
-12.05561784,201.92570000,88.16187000
-12.03513784,200.79650000,87.71019000
-12.01465784,199.08750000,87.71019000
-11.99417784,197.37840000,87.02657000
-11.97369784,196.24930000,86.57491000
-11.95321784,195.10480000,86.57491000
-11.93273784,192.83120000,86.12323000
-11.91225784,191.12210000,86.12323000
-11.89177784,189.41310000,85.89739000
-11.87129784,187.13950000,85.44572000
-11.85081784,184.85060000,84.99404000
-11.83033784,183.14160000,85.44572000
-11.80985784,180.86790000,85.44572000
-11.78937784,178.59430000,85.44572000
-11.76889784,177.44990000,85.21989000
-11.74841784,175.17620000,84.76821000
-11.72793784,173.46720000,84.31043000
-11.70745784,172.33800000,84.99404000
-11.68697784,170.62900000,84.99404000
-11.66649784,168.91990000,84.08459000
-11.64601784,167.21090000,83.63292000
-11.62553784,165.50190000,83.18124000
-11.60505784,163.22820000,82.95541000
-11.58457784,160.95460000,82.27180000
-11.56409784,159.24560000,81.59428000
-11.54361784,156.39210000,80.23316000
-11.52313784,154.11850000,79.55565000
-11.50265784,152.40940000,79.78149000
-11.48217784,148.42680000,78.87814000
-11.46169784,146.15310000,78.87814000
-11.44121784,144.44410000,78.65231000
-11.42073784,142.73510000,78.42646000
-11.40025784,140.46140000,78.42646000
-11.37977784,138.75240000,77.97479000
-11.35929785,137.04340000,77.51701000
-11.33881785,134.18990000,76.83950000
-11.31833785,134.75450000,76.83950000
-11.29785785,133.04540000,76.16199000
-11.27737785,130.77180000,75.48448000
-11.25689785,129.06280000,75.02670000
