Frequency,Channel A,Channel B
(ms),(mV),(mV)

-25.71993146,-201.07120000,-41.26102000
-25.69945146,-201.63580000,-41.37394000
-25.67897146,-202.20040000,-41.71575000
-25.65849146,-202.78020000,-41.48686000
-25.63801146,-202.78020000,-41.14505000
-25.61753146,-203.34480000,-40.80325000
-25.59705146,-203.90940000,-40.80325000
-25.57657146,-203.90940000,-40.91922000
-25.55609146,-205.05380000,-41.71575000
-25.53561146,-205.05380000,-41.82867000
-25.51513146,-205.61840000,-42.05756000
-25.49465146,-205.61840000,-42.62520000
-25.47417146,-206.74760000,-42.51228000
-25.45369146,-207.32750000,-42.62520000
-25.43321146,-207.89210000,-42.39631000
-25.41273146,-208.45670000,-42.05756000
-25.39225146,-208.45670000,-41.37394000
-25.37177146,-209.02130000,-41.37394000
-25.35129146,-209.02130000,-41.48686000
-25.33081146,-209.60110000,-41.37394000
-25.31033146,-210.16570000,-41.82867000
-25.28985146,-210.16570000,-42.17048000
-25.26937146,-210.73030000,-42.51228000
-25.24889146,-210.73030000,-42.51228000
-25.22841146,-211.87470000,-42.51228000
-25.20793146,-212.43930000,-42.51228000
-25.18745146,-213.01920000,-42.17048000
-25.16697146,-213.01920000,-42.28339000
-25.14649146,-213.01920000,-42.05756000
-25.12601146,-213.01920000,-41.94159000
-25.10553146,-213.01920000,-42.28339000
-25.08505146,-214.14840000,-42.62520000
-25.06457146,-213.58380000,-42.85409000
-25.04409146,-213.58380000,-42.62520000
-25.02361146,-214.14840000,-42.73812000
-25.00313146,-215.29280000,-42.39936000
-24.98265146,-215.85740000,-42.51228000
-24.96217146,-216.43730000,-42.62520000
-24.94169146,-215.85740000,-42.51228000
-24.92121146,-215.85740000,-42.51228000
-24.90073146,-215.85740000,-42.28339000
-24.88025146,-216.42200000,-42.73812000
-24.85977146,-216.42200000,-43.07993000
-24.83929146,-216.42200000,-43.07993000
-24.81881146,-216.42200000,-43.53465000
-24.79833146,-217.00180000,-43.19284000
-24.77785146,-217.56650000,-42.96701000
-24.75737146,-217.56650000,-43.07993000
-24.73689146,-218.13100000,-43.19284000
-24.71641146,-218.13100000,-43.30882000
-24.69593146,-218.13100000,-43.53465000
-24.67545146,-218.13100000,-43.65062000
-24.65497146,-217.56650000,-43.19284000
-24.63449146,-217.56650000,-43.19284000
-24.61401146,-218.13100000,-43.07993000
-24.59353146,-217.56650000,-42.96701000
-24.57305146,-217.00180000,-43.42173000
-24.55257146,-217.00180000,-43.42173000
-24.53209146,-216.43730000,-43.19284000
-24.51161146,-216.43730000,-43.30882000
-24.49113146,-217.00180000,-43.42173000
-24.47065146,-217.00180000,-43.64757000
-24.45017146,-217.00180000,-43.76354000
-24.42969146,-217.56650000,-43.64757000
-24.40921146,-219.27550000,-43.76354000
-24.38873146,-218.71090000,-43.53465000
-24.36825146,-218.71090000,-43.19284000
-24.34777146,-218.71090000,-43.19284000
-24.32729146,-217.56650000,-43.30882000
-24.30681147,-217.00180000,-43.53465000
-24.28633147,-216.43730000,-43.65062000
-24.26585147,-215.85740000,-43.53465000
-24.24537147,-214.72820000,-42.96701000
-24.22489147,-214.72820000,-42.62520000
-24.20441147,-214.72820000,-42.62520000
-24.18393147,-214.14840000,-42.73812000
-24.16345147,-214.14840000,-42.39936000
-24.14297147,-213.58380000,-42.28339000
-24.12249147,-213.58380000,-42.17048000
-24.10201147,-213.01920000,-42.28339000
-24.08153147,-211.87470000,-42.62520000
-24.06105147,-211.87470000,-42.73812000
-24.04057147,-211.31020000,-42.96701000
-24.02009147,-210.73030000,-42.73812000
-23.99961147,-210.73030000,-42.51228000
-23.97913147,-210.73030000,-42.39631000
-23.95865147,-210.16570000,-42.39631000
-23.93817147,-210.16570000,-42.39631000
-23.91769147,-209.60110000,-42.05756000
-23.89721147,-209.02130000,-42.17048000
-23.87673147,-209.02130000,-41.94159000
-23.85625147,-208.45670000,-41.82867000
-23.83577147,-207.89210000,-42.17048000
-23.81529147,-207.32750000,-41.82867000
-23.79481147,-206.74760000,-41.71575000
-23.77433147,-206.18300000,-41.48686000
-23.75385147,-206.18300000,-41.14505000
-23.73337147,-205.61840000,-41.71575000
-23.71289147,-205.05380000,-41.48686000
-23.69241147,-204.47400000,-41.26102000
-23.67193147,-203.34480000,-41.14505000
-23.65145147,-202.76500000,-41.03213000
-23.63097147,-202.20040000,-40.91922000
-23.61049147,-201.63580000,-40.80325000
-23.59001147,-201.07120000,-41.03213000
-23.56953147,-199.92670000,-40.34852000
-23.54905147,-199.36220000,-40.34852000
-23.52857147,-198.78230000,-40.57741000
-23.50809147,-199.36220000,-40.34852000
-23.48761147,-198.78230000,-40.57741000
-23.46713147,-198.21770000,-40.46449000
-23.44665147,-197.65310000,-40.46449000
-23.42617147,-197.07330000,-40.12268000
-23.40569147,-197.65310000,-40.23560000
-23.38521147,-196.50870000,-40.12268000
-23.36473147,-195.94410000,-39.89379000
-23.34425147,-194.23500000,-39.89379000
-23.32377147,-193.67050000,-40.00977000
-23.30329147,-192.52600000,-40.12268000
-23.28281147,-191.38160000,-40.00977000
-23.26233147,-189.10790000,-41.26102000
-23.24185147,-187.96350000,-41.03213000
-23.22137147,-187.39890000,-40.69033000
-23.20089147,-186.25440000,-40.23560000
-23.18041147,-186.25440000,-40.12268000
-23.15993147,-185.12530000,-39.43907000
-23.13945147,-184.56070000,-39.21323000
-23.11897147,-183.98080000,-39.21323000
-23.09849147,-184.56070000,-37.84600000
-23.07801147,-182.85160000,-37.95892000
-23.05753147,-182.27180000,-38.18781000
-23.03705147,-181.70720000,-38.07489000
-23.01657147,-179.99820000,-38.07489000
-22.99609147,-179.99820000,-37.96197000
-22.97561147,-178.86900000,-37.50419000
-22.95513147,-177.72450000,-37.39128000
-22.93465147,-176.58010000,-37.16544000
-22.91417147,-176.01550000,-36.48183000
-22.89369147,-174.87100000,-36.36890000
-22.87321147,-173.74190000,-36.36890000
-22.85273147,-173.16200000,-36.02710000
-22.83225147,-171.45300000,-36.02710000
-22.81177147,-170.88840000,-36.14002000
-22.79129147,-169.74390000,-35.68529000
-22.77081147,-168.61470000,-35.57237000
-22.75033147,-167.47030000,-35.45640000
-22.72985147,-166.34110000,-35.45640000
-22.70937147,-165.19670000,-35.34348000
-22.68889147,-164.63210000,-35.11765000
-22.66841148,-164.06750000,-34.88876000
-22.64793148,-162.35850000,-34.88876000
-22.62745148,-161.77860000,-34.65987000
-22.60697148,-161.21400000,-34.54695000
-22.58649148,-160.64940000,-34.32111000
-22.56601148,-160.08480000,-33.86334000
-22.54553148,-159.50500000,-33.63750000
-22.52505148,-157.79590000,-33.63750000
-22.50457148,-156.10220000,-33.63750000
-22.48409148,-156.10220000,-34.54695000
-22.46361148,-154.39310000,-34.77584000
-22.44313148,-152.68410000,-34.65987000
-22.42265148,-151.53960000,-34.65987000
-22.40217148,-150.39520000,-34.54695000
-22.38169148,-149.26600000,-34.32111000
-22.36121148,-148.12160000,-33.86334000
-22.34073148,-147.55700000,-33.52458000
-22.32025148,-145.84790000,-32.15735000
-22.29977148,-145.28340000,-31.93151000
-22.27929148,-144.13890000,-31.58971000
-22.25881148,-142.42990000,-31.47679000
-22.23833148,-140.72080000,-31.47679000
-22.21785148,-139.57640000,-31.13498000
-22.19737148,-139.01180000,-31.13498000
-22.17689148,-137.86740000,-30.79317000
-22.15641148,-136.73820000,-30.33845000
-22.13593148,-135.02910000,-30.10956000
-22.11545148,-133.88470000,-29.76775000
-22.09497148,-133.32010000,-29.42595000
-22.07449148,-132.19090000,-29.20011000
-22.05401148,-131.04650000,-29.42595000
-22.03353148,-129.91730000,-29.20011000
-22.01305148,-128.77280000,-29.20011000
-21.99257148,-127.62840000,-28.74538000
-21.97209148,-127.06380000,-28.29066000
-21.95161148,-125.91940000,-28.06177000
-21.93113148,-124.22560000,-28.06177000
-21.91065148,-123.08110000,-27.71996000
-21.89017148,-121.37210000,-28.17469000
-21.86969148,-119.66310000,-28.17469000
-21.84921148,-117.95400000,-27.94885000
-21.82873148,-116.24500000,-28.17469000
-21.80825148,-114.53600000,-28.06177000
-21.78777148,-113.40680000,-27.83288000
-21.76729148,-112.26230000,-27.49412000
-21.74681148,-111.11790000,-27.03635000
-21.72633148,-110.55330000,-26.01398000
-21.70585148,-109.40890000,-25.44633000
-21.68537148,-107.71510000,-25.44633000
-21.66489148,-107.13520000,-25.21744000
-21.64441148,-106.57060000,-25.10452000
-21.62393148,-105.42620000,-25.44633000
-21.60345148,-104.29700000,-25.33036000
-21.58297148,-102.58800000,-25.21744000
-21.56249148,-100.87890000,-24.87564000
-21.54201148,-99.73449000,-24.64980000
-21.52153148,-98.59004000,-23.96618000
-21.50105148,-96.88100000,-23.51146000
-21.48057148,-95.18723000,-23.73730000
-21.46009148,-94.04278000,-23.28257000
-21.43961148,-92.33374000,-23.39549000
-21.41913148,-91.76915000,-23.16965000
-21.39865148,-90.62471000,-23.05673000
-21.37817148,-88.91567000,-23.39549000
-21.35769148,-88.35108000,-23.28257000
-21.33721148,-87.22189000,-23.28257000
-21.31673148,-86.07745000,-22.59896000
-21.29625148,-84.93301000,-22.14423000
-21.27577148,-83.80382000,-21.34770000
-21.25529148,-82.65938000,-21.12186000
-21.23481148,-81.51494000,-21.12186000
-21.21433148,-80.38575000,-20.55421000
-21.19385148,-78.67671000,-20.55421000
-21.17337148,-77.53227000,-20.21241000
-21.15289148,-76.40308000,-20.09644000
-21.13241148,-74.69405000,-20.09644000
-21.11193148,-73.54960000,-19.87060000
-21.09145148,-71.27598000,-19.87060000
-21.07097148,-69.56694000,-19.64171000
-21.05049148,-69.00235000,-19.07407000
-21.03001148,-67.85790000,-18.84518000
-21.00953149,-66.71346000,-18.50642000
-20.98905149,-65.58427000,-18.04865000
-20.96857149,-64.43983000,-18.27753000
-20.94809149,-63.29538000,-18.27753000
-20.92761149,-62.16620000,-17.93573000
-20.90713149,-61.02176000,-17.70684000
-20.88665149,-59.32798000,-17.70684000
-20.86617149,-58.18354000,-17.13919000
-20.84569149,-57.05435000,-16.91031000
-20.82521149,-55.34531000,-16.68447000
-20.80473149,-54.76546000,-15.77502000
-20.78425149,-53.63628000,-15.65905000
-20.76377149,-52.49183000,-15.43321000
-20.74329149,-51.36265000,-14.97848000
-20.72281149,-49.65361000,-14.74959000
-20.70233149,-47.94458000,-14.52071000
-20.68185149,-46.23554000,-14.29487000
-20.66137149,-45.09109000,-13.72722000
-20.64089149,-42.81747000,-13.49834000
-20.62041149,-41.10843000,-13.15653000
-20.59993149,-39.96399000,-12.81472000
-20.57945149,-38.83480000,-12.70180000
-20.55897149,-38.25495000,-12.36000000
-20.53849149,-37.12576000,-12.13416000
-20.51801149,-35.98132000,-12.13416000
-20.49753149,-34.27229000,-12.13416000
-20.47705149,-33.14310000,-11.67943000
-20.45657149,-31.99866000,-11.33763000
-20.43609149,-30.85421000,-10.88290000
-20.41561149,-29.72503000,-10.31220000
-20.39513149,-28.01599000,-10.31220000
-20.37465149,-26.87155000,-9.97039600
-20.35417149,-25.16251000,-9.62859000
-20.33369149,-24.59792000,-9.85747800
-20.31321149,-23.45347000,-9.51567100
-20.29273149,-21.74444000,-8.94802700
-20.27225149,-20.03540000,-8.60621900
-20.25177149,-18.34162000,-8.15149300
-20.23129149,-16.63259000,-7.58079700
-20.21081149,-15.48814000,-7.80968600
-20.19033149,-14.35896000,-7.69676800
-20.16985149,-12.64992000,-7.24204200
-20.14937149,-11.50548000,-7.46787900
-20.12889149,-10.94089000,-7.01315400
-20.10841149,-9.79644100,-6.90023500
-20.08793149,-8.65199800,-6.78426500
-20.06745149,-7.52281200,-6.32953800
-20.04697149,-5.81377600,-6.67134600
-20.02649149,-4.66933200,-6.10370200
-20.00601149,-2.96029500,-5.64897600
-19.98553149,-1.25125900,-5.07827900
-19.96505149,1.00711100,-5.07827900
-19.94457149,2.15155500,-4.85244300
-19.92409149,3.28074000,-4.73647300
-19.90361149,4.42518400,-4.73647300
-19.88313149,5.55436800,-3.71410200
-19.86265149,6.69881200,-3.37229500
-19.84217149,7.84325600,-2.91756900
-19.82169149,8.40784900,-2.23395500
-19.80121149,8.97244200,-2.00811800
-19.78073149,10.11689000,-2.12103600
-19.76025149,11.82592000,-2.23395500
-19.73977149,12.95511000,-2.12103600
-19.71929149,14.66414000,-1.55339200
-19.69881149,15.80859000,-1.21158500
-19.67833149,16.93777000,-0.86977740
-19.65785149,18.08221000,-0.86977740
-19.63737149,19.21140000,-0.64088860
-19.61689149,20.92044000,-0.18616290
-19.59641149,22.04962000,0.26551100
-19.57593149,22.62947000,0.83620720
-19.55545149,23.19407000,1.17496300
-19.53497149,24.90310000,1.29093300
-19.51449149,26.03229000,1.40385100
-19.49401149,27.74132000,1.62968800
-19.47353149,29.45036000,1.62968800
-19.45305149,30.59480000,1.85857700
-19.43257149,31.15940000,2.31330300
-19.41209149,32.86843000,2.31330300
-19.39161149,34.01288000,2.65511000
-19.37113150,34.57747000,2.65511000
-19.35065150,35.70666000,2.65511000
-19.33017150,36.85110000,2.65511000
-19.30969150,37.99554000,3.10983600
-19.28921150,39.12473000,3.67748000
-19.26873150,40.26917000,3.79039900
-19.24825150,41.41361000,4.36109400
-19.22777150,42.54280000,4.13220600
-19.20729150,44.81643000,4.69985000
-19.18681150,46.52546000,5.38346500
-19.16633150,48.23450000,5.49638300
-19.14585150,48.81435000,6.06708000
-19.12537150,49.37895000,6.40583500
-19.10489150,51.08798000,6.63472400
-19.08441150,52.21717000,6.74764200
-19.06393150,53.36161000,6.86361200
-19.04345150,53.92620000,6.97653100
-19.02297150,54.50606000,7.31833800
-19.00249150,55.07065000,7.88598300
-18.98201150,56.19983000,8.11487100
-18.96153150,57.90887000,8.45667800
-18.94105150,59.05331000,9.13724100
-18.92057150,60.18250000,9.36613000
-18.90009150,61.89153000,10.04974000
-18.87961150,62.47139000,10.27558000
-18.85913150,64.18042000,10.04974000
-18.83865150,65.30961000,10.27558000
-18.81817150,67.01865000,10.27558000
-18.79769150,68.16309000,10.50447000
-18.77721150,69.30753000,10.61739000
-18.75673150,70.43672000,11.18503000
-18.73625150,72.14575000,11.07211000
-18.71577150,73.85479000,11.18503000
-18.69529150,74.99923000,11.52684000
-18.67481150,76.70827000,11.75573000
-18.65433150,77.83746000,12.21045000
-18.63385150,78.98190000,12.32337000
-18.61337150,80.12634000,12.66518000
-18.59289150,81.25553000,12.55226000
-18.57241150,81.82011000,13.00699000
-18.55193150,82.96456000,13.46171000
-18.53145150,83.52915000,13.91644000
-18.51097150,84.10901000,14.37117000
-18.49049150,84.67360000,14.48714000
-18.47001150,85.80278000,14.60005000
-18.44953150,86.94723000,14.94186000
-18.42905150,88.09167000,15.16770000
-18.40857150,88.65627000,15.62242000
-18.38809150,89.80071000,15.96423000
-18.36761150,90.36530000,16.08020000
-18.34713150,91.50974000,16.19312000
-18.32665150,92.63892000,16.19312000
-18.30617150,93.78337000,16.41896000
-18.28569150,94.34796000,16.53493000
-18.26521150,96.05700000,16.98965000
-18.24473150,97.18619000,17.21549000
-18.22425150,97.76604000,17.67022000
-18.20377150,99.47507000,18.24091000
-18.18329150,100.60430000,18.12799000
-18.16281150,102.31330000,18.46980000
-18.14233150,102.87790000,18.92453000
-18.12185150,104.58690000,18.92453000
-18.10137150,105.16680000,19.60509000
-18.08089150,106.87580000,19.94690000
-18.06041150,108.00500000,19.83398000
-18.03993150,109.14940000,20.05981000
-18.01945150,110.85850000,20.40162000
-17.99897150,111.98770000,20.74343000
-17.97849150,113.69670000,20.74343000
-17.95801150,114.84110000,21.08524000
-17.93753150,115.97030000,20.63051000
-17.91705150,116.55020000,20.85635000
-17.89657150,118.25920000,21.19816000
-17.87609150,119.96830000,21.53996000
-17.85561150,119.96830000,22.33650000
-17.83513150,121.09740000,22.90414000
-17.81465150,121.67730000,23.36192000
-17.79417150,122.80650000,23.58776000
-17.77369150,123.95090000,23.81664000
-17.75321150,125.08010000,23.81664000
-17.73273151,126.22460000,24.27137000
-17.71225151,126.78910000,24.49721000
-17.69177151,128.49820000,24.61012000
-17.67129151,129.64260000,24.95193000
-17.65081151,131.91620000,24.38429000
-17.63033151,133.04540000,24.49721000
-17.60985151,134.18990000,24.83901000
-17.58937151,134.75450000,24.95193000
-17.56889151,135.33430000,25.06790000
-17.54841151,135.89890000,25.06790000
-17.52793151,136.46350000,25.29374000
-17.50745151,136.46350000,25.40971000
-17.48697151,136.46350000,26.66097000
-17.46649151,137.60800000,27.11569000
-17.44601151,138.75240000,27.45750000
-17.42553151,140.46140000,27.91223000
-17.40505151,141.59060000,27.79931000
-17.38457151,142.73510000,27.91223000
-17.36409151,143.87950000,27.57042000
-17.34361151,145.00870000,27.45750000
-17.32313151,145.58850000,27.68334000
-17.30265151,145.58850000,28.02515000
-17.28217151,145.58850000,27.68334000
-17.26169151,146.15310000,28.13806000
-17.24121151,147.28230000,28.25403000
-17.22073151,148.42680000,28.36695000
-17.20025151,149.57120000,28.59584000
-17.17977151,150.13580000,28.59584000
-17.15929151,151.28020000,28.36695000
-17.13881151,152.40940000,28.25403000
-17.11833151,154.11850000,28.82168000
-17.09785151,154.68310000,29.05057000
-17.07737151,155.26290000,29.96002000
-17.05689151,155.82750000,30.52766000
-17.03641151,156.97190000,31.32420000
-17.01593151,158.68100000,31.77892000
-16.99545151,159.24560000,32.12073000
-16.97497151,160.37480000,32.12073000
-16.95449151,161.51920000,32.34962000
-16.93401151,162.66370000,32.12073000
-16.91353151,163.22820000,31.77892000
-16.89305151,163.79280000,31.77892000
-16.87257151,163.79280000,31.66600000
-16.85209151,163.79280000,32.23670000
-16.83161151,164.93730000,32.34962000
-16.81113151,165.50190000,32.80434000
-16.79065151,165.50190000,32.91726000
-16.77017151,166.64630000,33.14615000
-16.74969151,167.77550000,33.25907000
-16.72921151,168.91990000,33.37199000
-16.70873151,170.04910000,33.60088000
-16.68825151,171.19360000,33.71380000
-16.66777151,172.32280000,34.05560000
-16.64729151,172.90260000,34.16852000
-16.62681151,174.03180000,34.51033000
-16.60633151,174.61160000,34.85214000
-16.58585151,174.61160000,35.07797000
-16.56537151,175.74080000,36.55812000
-16.54489151,176.88530000,36.33228000
-16.52441151,178.02970000,36.10339000
-16.50393151,178.59430000,35.99048000
-16.48345151,179.72350000,36.10339000
-16.46297151,180.30330000,36.55812000
-16.44249151,180.86790000,36.78701000
-16.42201151,182.01240000,37.01285000
-16.40153151,182.01240000,35.64867000
-16.38105151,182.57700000,35.87756000
-16.36057151,182.01240000,35.64867000
-16.34009151,182.01240000,36.10339000
-16.31961151,182.01240000,36.55812000
-16.29913151,182.57700000,36.55812000
-16.27865151,183.72140000,36.44520000
-16.25817151,184.85060000,36.67409000
-16.23769151,185.99500000,36.89993000
-16.21721151,186.55960000,37.35465000
-16.19673151,188.26870000,38.03827000
-16.17625151,189.41310000,38.26410000
-16.15577151,190.54230000,38.03827000
-16.13529151,191.12210000,37.80938000
-16.11481151,191.12210000,37.69646000
-16.09433151,191.68680000,38.03827000
-16.07385152,191.68680000,38.72188000
-16.05337152,192.25130000,39.17661000
-16.03289152,193.39580000,39.28953000
-16.01241152,193.96040000,39.06064000
-15.99193152,195.10480000,39.28953000
-15.97145152,196.24930000,39.28953000
-15.95097152,197.37840000,39.40245000
-15.93049152,197.94300000,39.51842000
-15.91001152,199.08750000,38.83480000
-15.88953152,199.65210000,38.60591000
-15.86905152,199.65210000,38.71883000
-15.84857152,200.79650000,38.94772000
-15.82809152,200.23190000,39.40245000
-15.80761152,200.23190000,39.63134000
-15.78713152,200.79650000,39.85717000
-15.76665152,201.36110000,39.28953000
-15.74617152,201.92570000,39.51842000
-15.72569152,201.92570000,39.40245000
-15.70521152,202.50560000,39.51842000
-15.68473152,202.50560000,39.51842000
-15.66425152,203.63470000,39.17661000
-15.64377152,204.19930000,39.74425000
-15.62329152,204.77920000,40.08606000
-15.60281152,204.77920000,40.65370000
-15.58233152,205.34380000,41.10843000
-15.56185152,205.90840000,40.99551000
-15.54137152,206.48820000,40.88259000
-15.52089152,207.05280000,40.99551000
-15.50041152,207.61740000,41.10843000
-15.47993152,208.19730000,41.22440000
-15.45945152,208.19730000,41.33732000
-15.43897152,209.32640000,41.45024000
-15.41849152,209.90630000,42.24677000
-15.39801152,211.03550000,42.58858000
-15.37753152,211.61530000,42.58858000
-15.35705152,212.17990000,42.47566000
-15.33657152,212.17990000,42.58858000
-15.31609152,212.17990000,42.24677000
-15.29561152,212.74450000,42.35969000
-15.27513152,212.74450000,42.47566000
-15.25465152,213.30910000,41.67913000
-15.23417152,213.30910000,42.13385000
-15.21369152,213.30910000,42.35969000
-15.19321152,213.30910000,42.58858000
-15.17273152,214.45360000,42.47566000
-15.15225152,215.59800000,42.36274000
-15.13177152,215.59800000,42.24677000
-15.11129152,216.16260000,42.02093000
-15.09081152,215.59800000,42.13385000
-15.07033152,215.59800000,42.02093000
-15.04985152,216.16260000,42.24677000
-15.02937152,216.16260000,42.47566000
-15.00889152,216.16260000,42.70150000
-14.98841152,216.16260000,43.15622000
-14.96793152,216.72720000,43.04330000
-14.94745152,216.72720000,42.93039000
-14.92697152,217.30700000,42.81747000
-14.90649152,217.30700000,42.58858000
-14.88601152,217.30700000,42.36274000
-14.86553152,217.87160000,42.36274000
-14.84505152,217.30700000,42.47566000
-14.82457152,217.30700000,42.58858000
-14.80409152,217.30700000,43.27219000
-14.78361152,217.30700000,43.49803000
-14.76313152,217.30700000,43.49803000
-14.74265152,217.87160000,43.49803000
-14.72217152,217.87160000,43.38511000
-14.70169152,217.30700000,43.15928000
-14.68121152,217.87160000,43.15928000
-14.66073152,217.87160000,42.70150000
-14.64025152,217.87160000,42.24677000
-14.61977152,217.87160000,42.36274000
-14.59929152,217.87160000,42.36274000
-14.57881152,217.87160000,42.36274000
-14.55833152,217.87160000,42.47566000
-14.53785152,218.45150000,42.24677000
-14.51737152,218.45150000,42.02093000
-14.49689152,218.45150000,42.13385000
-14.47641152,218.45150000,42.24677000
-14.45593152,218.45150000,42.36274000
-14.43545153,217.87160000,42.47566000
-14.41497153,217.87160000,42.58858000
-14.39449153,217.87160000,42.58858000
-14.37401153,217.87160000,42.81747000
-14.35353153,217.30700000,42.93039000
-14.33305153,217.30700000,42.93039000
-14.31257153,216.72720000,42.81747000
-14.29209153,216.16260000,42.58858000
-14.27161153,216.72720000,41.79205000
-14.25113153,216.16260000,41.79205000
-14.23065153,216.16260000,41.79205000
-14.21017153,215.59800000,42.13385000
-14.18969153,216.16260000,42.24677000
-14.16921153,215.59800000,42.36274000
-14.14873153,215.59800000,42.24677000
-14.12825153,215.59800000,42.13385000
-14.10777153,215.01810000,42.70150000
-14.08729153,215.01810000,42.58858000
-14.06681153,214.45360000,42.58858000
-14.04633153,214.45360000,42.24677000
-14.02585153,213.88900000,42.24677000
-14.00537153,213.88900000,42.13385000
-13.98489153,213.88900000,42.13385000
-13.96441153,213.88900000,42.13385000
-13.94393153,213.88900000,42.02093000
-13.92345153,213.88900000,41.33732000
-13.90297153,213.30910000,41.10843000
-13.88249153,212.74450000,40.88259000
-13.86201153,212.17990000,40.76968000
-13.84153153,211.61530000,40.88259000
-13.82105153,210.47090000,40.76662000
-13.80057153,209.32640000,40.88259000
-13.78009153,208.76190000,41.33732000
-13.75961153,207.61740000,41.79205000
-13.73913153,207.05280000,41.79205000
-13.71865153,206.48820000,41.56621000
-13.69817153,205.34380000,40.99551000
-13.67769153,204.77920000,40.65370000
-13.65721153,204.19930000,40.42787000
-13.63673153,203.63470000,40.31190000
-13.61625153,203.07010000,40.19898000
-13.59577153,203.07010000,39.97314000
-13.57529153,202.50560000,40.08606000
-13.55481153,201.92570000,40.31190000
-13.53433153,201.92570000,40.65370000
-13.51385153,201.36110000,40.65370000
-13.49337153,201.36110000,40.54079000
-13.47289153,200.79650000,40.19898000
-13.45241153,199.65210000,39.40245000
-13.43193153,197.94300000,39.40245000
-13.41145153,197.37840000,39.06064000
-13.39097153,196.81390000,39.28953000
-13.37049153,195.66940000,39.40245000
-13.35001153,194.54020000,39.17661000
-13.32953153,193.39580000,39.06064000
-13.30905153,192.83120000,38.94772000
-13.28857153,192.25130000,39.17661000
-13.26809153,191.68680000,39.06064000
-13.24761153,190.54230000,39.17661000
-13.22713153,189.41310000,38.60591000
-13.20665153,188.26870000,37.92230000
-13.18617153,187.70410000,37.80938000
-13.16569153,187.13950000,37.69646000
-13.14521153,185.99500000,37.80938000
-13.12473153,184.85060000,38.71883000
-13.10425153,184.28600000,38.49299000
-13.08377153,183.72140000,38.15119000
-13.06329153,182.57700000,37.80938000
-13.04281153,182.57700000,37.69646000
-13.02233153,182.01240000,37.69646000
-13.00185153,181.43250000,37.69646000
-12.98137153,180.86790000,37.58354000
-12.96089153,180.30330000,36.33228000
-12.94041153,179.15890000,36.55812000
-12.91993153,178.02970000,36.33228000
-12.89945153,177.44990000,36.33228000
-12.87897153,176.32070000,36.55812000
-12.85849153,175.17620000,36.21631000
-12.83801153,173.46720000,35.99048000
-12.81753153,172.32280000,35.87756000
-12.79705154,171.75820000,35.76159000
-12.77657154,171.19360000,35.42283000
-12.75609154,170.62900000,35.53575000
-12.73561154,169.48450000,35.53575000
-12.71513154,168.35530000,35.08103000
-12.69465154,167.21090000,35.19394000
-12.67417154,166.64630000,35.19394000
-12.65369154,166.08170000,34.96505000
-12.63321154,164.37270000,34.96505000
-12.61273154,163.22820000,34.51033000
-12.59225154,161.51920000,34.16852000
-12.57177154,160.95460000,33.82977000
-12.55129154,160.37480000,33.82977000
-12.53081154,159.24560000,33.71380000
-12.51033154,158.10110000,33.48796000
-12.48985154,156.97190000,33.25907000
-12.46937154,156.39210000,32.80434000
-12.44889154,154.68310000,32.46254000
-12.42841154,154.68310000,32.23670000
-12.40793154,153.55390000,32.00781000
-12.38745154,152.98930000,31.66600000
-12.36697154,151.84480000,31.32420000
-12.34649154,150.70040000,30.86947000
-12.32601154,148.99130000,30.64363000
-12.30553154,147.86220000,30.64363000
-12.28505154,147.28230000,30.52766000
-12.26457154,145.57330000,30.52766000
-12.24409154,144.44410000,30.75655000
-12.22361154,142.73510000,30.41475000
-12.20313154,141.59060000,30.07294000
-12.18265154,140.44620000,29.84710000
-12.16217154,139.88160000,29.27641000
-12.14169154,138.75240000,29.16348000
-12.12121154,138.17250000,29.27641000
-12.10073154,137.04340000,29.27641000
-12.08025154,135.89890000,29.16348000
-12.05977154,134.75450000,29.16348000
-12.03929154,133.62530000,28.82168000
-12.01881154,132.48080000,28.70876000
-11.99833154,131.35170000,28.47987000
-11.97785154,129.64260000,28.13806000
-11.95737154,127.93360000,28.36695000
-11.93689154,126.78910000,27.91223000
-11.91641154,126.22460000,27.45750000
-11.89593154,124.51550000,27.68334000
-11.87545154,123.38630000,27.57042000
-11.85497154,122.24190000,27.57042000
-11.83449154,121.09740000,27.79626000
-11.81401154,119.96830000,27.68334000
-11.79353154,118.82380000,27.34153000
-11.77305154,117.11480000,26.88681000
-11.75257154,114.84110000,26.43208000
-11.73209154,113.69670000,25.74846000
-11.71161154,112.56750000,25.74846000
-11.69113154,111.42310000,25.86444000
-11.67065154,109.71400000,25.52263000
-11.65017154,108.56960000,25.40971000
-11.62969154,107.44040000,24.95498000
-11.60921154,106.87580000,24.61318000
-11.58873154,105.16680000,24.38429000
-11.56825154,104.58690000,24.04248000
-11.54777154,102.89310000,23.81664000
-11.52729154,101.18410000,23.36192000
-11.50681154,100.03970000,23.58776000
-11.48633154,98.33064000,23.36192000
-11.46585154,96.62160000,23.02011000
-11.44537154,94.91256000,22.90719000
-11.42489154,94.34796000,22.67830000
-11.40441154,92.63892000,22.67830000
-11.38393154,91.50974000,22.44941000
-11.36345154,90.36530000,21.99469000
-11.34297154,89.22086000,21.53996000
-11.32249154,88.65627000,21.08524000
